# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-10-05 14:01:46 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05427948 PHEASANT BRANCH AT MIDDLETON, WI
# -----------------------------------------------------------------------------------
#
# Data provided for site 05427948
#            TS   parameter     statistic     Description
#        154983       00060     00003     Discharge, cubic feet per second (Mean)
#        154986       00671     00003     Orthophosphate, water, filtered, milligrams per liter as phosphorus (Mean)
#        154988       00665     00003     Phosphorus, water, unfiltered, milligrams per liter as phosphorus (Mean)
#        154990       00095     00001     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Maximum)
#        154991       00095     00002     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Minimum)
#        154992       00095     00003     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)
#        154993       00045     00006     Precipitation, total, inches (Sum)
#        154994       00010     00001     Temperature, water, degrees Celsius (Maximum)
#        154995       00010     00002     Temperature, water, degrees Celsius (Minimum)
#        154996       00010     00003     Temperature, water, degrees Celsius (Mean)
#        154997       00631     00003     Nitrate plus nitrite, water, filtered, milligrams per liter as nitrogen (Mean)
#        154999       00625     00003     Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (Mean)
#        155001       00608     00003     Ammonia (NH3 + NH4+), water, filtered, milligrams per liter as nitrogen (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	154983_00060_00003	154983_00060_00003_cd	154986_00671_00003	154986_00671_00003_cd	154988_00665_00003	154988_00665_00003_cd	154990_00095_00001	154990_00095_00001_cd	154991_00095_00002	154991_00095_00002_cd	154992_00095_00003	154992_00095_00003_cd	154993_00045_00006	154993_00045_00006_cd	154994_00010_00001	154994_00010_00001_cd	154995_00010_00002	154995_00010_00002_cd	154996_00010_00003	154996_00010_00003_cd	154997_00631_00003	154997_00631_00003_cd	154999_00625_00003	154999_00625_00003_cd	155001_00608_00003	155001_00608_00003_cd
USGS	05427948	1983-02-10	1.20	A																								
USGS	05427948	1983-02-11	1.20	A																								
USGS	05427948	1983-02-12	1.20	A																								
USGS	05427948	1983-02-13	1.30	A																								
USGS	05427948	1983-02-14	1.40	A																								
USGS	05427948	1983-02-15	1.50	A																								
USGS	05427948	1983-02-16	2.80	A																								
USGS	05427948	1983-02-17	3.30	A																								
USGS	05427948	1983-02-18	5.50	A																								
USGS	05427948	1983-02-19	15.0	A																								
USGS	05427948	1983-02-20	47.0	A																								
USGS	05427948	1983-02-21	42.0	A																								
USGS	05427948	1983-02-22	33.0	A																								
USGS	05427948	1983-02-23	35.0	A																								
USGS	05427948	1983-02-24	14.0	A																								
USGS	05427948	1983-02-25	3.50	A																								
USGS	05427948	1983-02-26	2.90	A																								
USGS	05427948	1983-02-27	3.30	A																								
USGS	05427948	1983-02-28	7.30	A																								
USGS	05427948	1983-03-01	5.20	A																								
USGS	05427948	1983-03-02	4.10	A																								
USGS	05427948	1983-03-03	4.40	A																								
USGS	05427948	1983-03-04	5.00	A																								
USGS	05427948	1983-03-05	6.00	A																								
USGS	05427948	1983-03-06	10.0	A																								
USGS	05427948	1983-03-07	13.0	A																								
USGS	05427948	1983-03-08	5.10	A																								
USGS	05427948	1983-03-09	3.70	A																								
USGS	05427948	1983-03-10	3.10	A																								
USGS	05427948	1983-03-11	2.90	A																								
USGS	05427948	1983-03-12	2.80	A																								
USGS	05427948	1983-03-13	2.90	A																								
USGS	05427948	1983-03-14	2.80	A																								
USGS	05427948	1983-03-15	2.80	A																								
USGS	05427948	1983-03-16	3.10	A																								
USGS	05427948	1983-03-17	3.00	A																								
USGS	05427948	1983-03-18	3.30	A																								
USGS	05427948	1983-03-19	4.50	A																								
USGS	05427948	1983-03-20	3.70	A																								
USGS	05427948	1983-03-21	3.00	A																								
USGS	05427948	1983-03-22	2.80	A																								
USGS	05427948	1983-03-23	2.50	A																								
USGS	05427948	1983-03-24	2.50	A																								
USGS	05427948	1983-03-25	2.40	A																								
USGS	05427948	1983-03-26	2.50	A																								
USGS	05427948	1983-03-27	2.60	A																								
USGS	05427948	1983-03-28	2.60	A																								
USGS	05427948	1983-03-29	2.60	A																								
USGS	05427948	1983-03-30	2.90	A																								
USGS	05427948	1983-03-31	4.80	A																								
USGS	05427948	1983-04-01	9.20	A																								
USGS	05427948	1983-04-02	25.0	A																								
USGS	05427948	1983-04-03	22.0	A																								
USGS	05427948	1983-04-04	11.0	A																								
USGS	05427948	1983-04-05	5.30	A																								
USGS	05427948	1983-04-06	4.90	A																								
USGS	05427948	1983-04-07	4.30	A																								
USGS	05427948	1983-04-08	3.70	A																								
USGS	05427948	1983-04-09	4.50	A																								
USGS	05427948	1983-04-10	4.90	A																								
USGS	05427948	1983-04-11	3.90	A																								
USGS	05427948	1983-04-12	3.80	A																								
USGS	05427948	1983-04-13	6.70	A																								
USGS	05427948	1983-04-14	4.60	A																								
USGS	05427948	1983-04-15	3.60	A																								
USGS	05427948	1983-04-16	3.30	A																								
USGS	05427948	1983-04-17	3.10	A																								
USGS	05427948	1983-04-18	2.90	A																								
USGS	05427948	1983-04-19	2.80	A																								
USGS	05427948	1983-04-20	2.70	A																								
USGS	05427948	1983-04-21	2.60	A																								
USGS	05427948	1983-04-22	2.50	A																								
USGS	05427948	1983-04-23	2.50	A																								
USGS	05427948	1983-04-24	2.40	A																								
USGS	05427948	1983-04-25	2.30	A																								
USGS	05427948	1983-04-26	2.40	A																								
USGS	05427948	1983-04-27	2.30	A																								
USGS	05427948	1983-04-28	2.10	A																								
USGS	05427948	1983-04-29	2.20	A																								
USGS	05427948	1983-04-30	2.10	A																								
USGS	05427948	1983-05-01	2.20	A																								
USGS	05427948	1983-05-02	2.90	A																								
USGS	05427948	1983-05-03	2.20	A																								
USGS	05427948	1983-05-04	2.00	A																								
USGS	05427948	1983-05-05	2.00	A																								
USGS	05427948	1983-05-06	2.60	A																								
USGS	05427948	1983-05-07	4.30	A																								
USGS	05427948	1983-05-08	2.80	A																								
USGS	05427948	1983-05-09	2.50	A																								
USGS	05427948	1983-05-10	2.30	A																								
USGS	05427948	1983-05-11	2.20	A																								
USGS	05427948	1983-05-12	2.10	A																								
USGS	05427948	1983-05-13	2.30	A																								
USGS	05427948	1983-05-14	2.20	A																								
USGS	05427948	1983-05-15	2.00	A																								
USGS	05427948	1983-05-16	1.90	A																								
USGS	05427948	1983-05-17	1.90	A																								
USGS	05427948	1983-05-18	2.10	A																								
USGS	05427948	1983-05-19	3.00	A																								
USGS	05427948	1983-05-20	2.50	A																								
USGS	05427948	1983-05-21	2.20	A																								
USGS	05427948	1983-05-22	6.20	A																								
USGS	05427948	1983-05-23	3.10	A																								
USGS	05427948	1983-05-24	2.80	A																								
USGS	05427948	1983-05-25	2.60	A																								
USGS	05427948	1983-05-26	2.30	A																								
USGS	05427948	1983-05-27	2.30	A																								
USGS	05427948	1983-05-28	2.60	A																								
USGS	05427948	1983-05-29	3.00	A																								
USGS	05427948	1983-05-30	2.60	A																								
USGS	05427948	1983-05-31	2.70	A																								
USGS	05427948	1983-06-01	2.40	A																								
USGS	05427948	1983-06-02	2.20	A																								
USGS	05427948	1983-06-03	2.10	A																								
USGS	05427948	1983-06-04	2.00	A																								
USGS	05427948	1983-06-05	1.90	A																								
USGS	05427948	1983-06-06	1.90	A																								
USGS	05427948	1983-06-07	1.70	A																								
USGS	05427948	1983-06-08	1.60	A																								
USGS	05427948	1983-06-09	1.60	A																								
USGS	05427948	1983-06-10	1.50	A																								
USGS	05427948	1983-06-11	1.50	A																								
USGS	05427948	1983-06-12	1.50	A																								
USGS	05427948	1983-06-13	1.50	A																								
USGS	05427948	1983-06-14	1.50	A																								
USGS	05427948	1983-06-15	1.50	A																								
USGS	05427948	1983-06-16	1.30	A																								
USGS	05427948	1983-06-17	1.30	A																								
USGS	05427948	1983-06-18	1.40	A																								
USGS	05427948	1983-06-19	1.40	A																								
USGS	05427948	1983-06-20	1.40	A																								
USGS	05427948	1983-06-21	1.40	A																								
USGS	05427948	1983-06-22	1.30	A																								
USGS	05427948	1983-06-23	1.30	A																								
USGS	05427948	1983-06-24	1.30	A																								
USGS	05427948	1983-06-25	1.30	A																								
USGS	05427948	1983-06-26	1.20	A																								
USGS	05427948	1983-06-27	2.00	A																								
USGS	05427948	1983-06-28	1.70	A																								
USGS	05427948	1983-06-29	1.30	A																								
USGS	05427948	1983-06-30	1.70	A																								
USGS	05427948	1983-07-01	2.60	A																								
USGS	05427948	1983-07-02	1.60	A																								
USGS	05427948	1983-07-03	1.50	A																								
USGS	05427948	1983-07-04	2.70	A																								
USGS	05427948	1983-07-05	1.50	A																								
USGS	05427948	1983-07-06	1.40	A																								
USGS	05427948	1983-07-07	1.30	A																								
USGS	05427948	1983-07-08	1.20	A																								
USGS	05427948	1983-07-09	1.20	A																								
USGS	05427948	1983-07-10	1.20	A																								
USGS	05427948	1983-07-11	1.10	A																								
USGS	05427948	1983-07-12	1.10	A																								
USGS	05427948	1983-07-13	1.10	A																								
USGS	05427948	1983-07-14	1.10	A																								
USGS	05427948	1983-07-15	1.10	A																								
USGS	05427948	1983-07-16	1.10	A																								
USGS	05427948	1983-07-17	1.10	A																								
USGS	05427948	1983-07-18	1.10	A																								
USGS	05427948	1983-07-19	1.10	A																								
USGS	05427948	1983-07-20	1.50	A																								
USGS	05427948	1983-07-21	0.99	A																								
USGS	05427948	1983-07-22	0.92	A																								
USGS	05427948	1983-07-23	0.88	A																								
USGS	05427948	1983-07-24	0.86	A																								
USGS	05427948	1983-07-25	0.90	A																								
USGS	05427948	1983-07-26	0.89	A																								
USGS	05427948	1983-07-27	0.87	A																								
USGS	05427948	1983-07-28	0.86	A																								
USGS	05427948	1983-07-29	1.10	A																								
USGS	05427948	1983-07-30	0.93	A																								
USGS	05427948	1983-07-31	0.90	A																								
USGS	05427948	1983-08-01	0.84	A																								
USGS	05427948	1983-08-02	0.84	A																								
USGS	05427948	1983-08-03	0.84	A																								
USGS	05427948	1983-08-04	0.90	A																								
USGS	05427948	1983-08-05	0.91	A																								
USGS	05427948	1983-08-06	0.94	A																								
USGS	05427948	1983-08-07	0.92	A																								
USGS	05427948	1983-08-08	0.84	A																								
USGS	05427948	1983-08-09	0.79	A																								
USGS	05427948	1983-08-10	0.74	A																								
USGS	05427948	1983-08-11	0.72	A																								
USGS	05427948	1983-08-12	0.77	A																								
USGS	05427948	1983-08-13	0.78	A																								
USGS	05427948	1983-08-14	0.83	A																								
USGS	05427948	1983-08-15	0.76	A																								
USGS	05427948	1983-08-16	0.75	A																								
USGS	05427948	1983-08-17	1.80	A																								
USGS	05427948	1983-08-18	0.80	A																								
USGS	05427948	1983-08-19	0.77	A																								
USGS	05427948	1983-08-20	0.74	A																								
USGS	05427948	1983-08-21	1.30	A																								
USGS	05427948	1983-08-22	0.98	A																								
USGS	05427948	1983-08-23	0.77	A																								
USGS	05427948	1983-08-24	0.67	A																								
USGS	05427948	1983-08-25	2.80	A																								
USGS	05427948	1983-08-26	4.40	A																								
USGS	05427948	1983-08-27	8.00	A																								
USGS	05427948	1983-08-28	2.30	A																								
USGS	05427948	1983-08-29	1.60	A																								
USGS	05427948	1983-08-30	1.30	A																								
USGS	05427948	1983-08-31	1.20	A																								
USGS	05427948	1983-09-01	1.10	A																								
USGS	05427948	1983-09-02	1.00	A																								
USGS	05427948	1983-09-03	0.96	A																								
USGS	05427948	1983-09-04	0.91	A																								
USGS	05427948	1983-09-05	1.40	A																								
USGS	05427948	1983-09-06	6.30	A																								
USGS	05427948	1983-09-07	2.00	A																								
USGS	05427948	1983-09-08	1.50	A																								
USGS	05427948	1983-09-09	1.30	A																								
USGS	05427948	1983-09-10	1.40	A																								
USGS	05427948	1983-09-11	1.20	A																								
USGS	05427948	1983-09-12	1.20	A																								
USGS	05427948	1983-09-13	1.20	A																								
USGS	05427948	1983-09-14	1.10	A																								
USGS	05427948	1983-09-15	1.80	A																								
USGS	05427948	1983-09-16	2.00	A																								
USGS	05427948	1983-09-17	1.60	A																								
USGS	05427948	1983-09-18	1.50	A																								
USGS	05427948	1983-09-19	1.40	A																								
USGS	05427948	1983-09-20	1.70	A																								
USGS	05427948	1983-09-21	1.50	A																								
USGS	05427948	1983-09-22	1.30	A																								
USGS	05427948	1983-09-23	1.20	A																								
USGS	05427948	1983-09-24	1.20	A																								
USGS	05427948	1983-09-25	1.70	A																								
USGS	05427948	1983-09-26	1.30	A																								
USGS	05427948	1983-09-27	1.20	A																								
USGS	05427948	1983-09-28	1.10	A																								
USGS	05427948	1983-09-29	1.10	A																								
USGS	05427948	1983-09-30	1.10	A																								
USGS	05427948	1983-10-01	1.10	A																								
USGS	05427948	1983-10-02	1.08	A																								
USGS	05427948	1983-10-03	2.27	A																								
USGS	05427948	1983-10-04	1.58	A																								
USGS	05427948	1983-10-05	1.34	A																								
USGS	05427948	1983-10-06	1.32	A																								
USGS	05427948	1983-10-07	1.27	A																								
USGS	05427948	1983-10-08	1.47	A																								
USGS	05427948	1983-10-09	1.30	A																								
USGS	05427948	1983-10-10	1.27	A																								
USGS	05427948	1983-10-11	1.40	A																								
USGS	05427948	1983-10-12	7.90	A																								
USGS	05427948	1983-10-13	2.90	A																								
USGS	05427948	1983-10-14	2.40	A																								
USGS	05427948	1983-10-15	2.10	A																								
USGS	05427948	1983-10-16	1.90	A																								
USGS	05427948	1983-10-17	2.40	A																								
USGS	05427948	1983-10-18	1.50	A																								
USGS	05427948	1983-10-19	1.50	A																								
USGS	05427948	1983-10-20	1.50	A																								
USGS	05427948	1983-10-21	1.50	A																								
USGS	05427948	1983-10-22	1.50	A																								
USGS	05427948	1983-10-23	2.50	A																								
USGS	05427948	1983-10-24	1.90	A																								
USGS	05427948	1983-10-25	1.70	A																								
USGS	05427948	1983-10-26	1.70	A																								
USGS	05427948	1983-10-27	1.60	A																								
USGS	05427948	1983-10-28	1.60	A																								
USGS	05427948	1983-10-29	1.50	A																								
USGS	05427948	1983-10-30	1.40	A																								
USGS	05427948	1983-10-31	1.30	A																								
USGS	05427948	1983-11-01	1.40	A																								
USGS	05427948	1983-11-02	1.50	A																								
USGS	05427948	1983-11-03	1.30	A																								
USGS	05427948	1983-11-04	1.30	A																								
USGS	05427948	1983-11-05	1.30	A																								
USGS	05427948	1983-11-06	1.20	A																								
USGS	05427948	1983-11-07	1.20	A																								
USGS	05427948	1983-11-08	1.20	A																								
USGS	05427948	1983-11-09	1.40	A																								
USGS	05427948	1983-11-10	2.99	A																								
USGS	05427948	1983-11-11	1.83	A																								
USGS	05427948	1983-11-12	1.52	A																								
USGS	05427948	1983-11-13	1.44	A																								
USGS	05427948	1983-11-14	1.56	A																								
USGS	05427948	1983-11-15	1.60	A																								
USGS	05427948	1983-11-16	1.50	A																								
USGS	05427948	1983-11-17	1.40	A																								
USGS	05427948	1983-11-18	1.40	A																								
USGS	05427948	1983-11-19	3.57	A																								
USGS	05427948	1983-11-20	5.40	A																								
USGS	05427948	1983-11-21	3.54	A																								
USGS	05427948	1983-11-22	2.60	A																								
USGS	05427948	1983-11-23	3.60	A																								
USGS	05427948	1983-11-24	3.42	A																								
USGS	05427948	1983-11-25	2.53	A																								
USGS	05427948	1983-11-26	2.11	A																								
USGS	05427948	1983-11-27	2.51	A																								
USGS	05427948	1983-11-28	15.0	A																								
USGS	05427948	1983-11-29	6.60	A																								
USGS	05427948	1983-11-30	3.70	A																								
USGS	05427948	1983-12-01	3.04	A																								
USGS	05427948	1983-12-02	2.68	A																								
USGS	05427948	1983-12-03	2.33	A																								
USGS	05427948	1983-12-04	2.22	A																								
USGS	05427948	1983-12-05	2.05	A																								
USGS	05427948	1983-12-06	1.93	A																								
USGS	05427948	1983-12-07	1.83	A																								
USGS	05427948	1983-12-08	1.72	A																								
USGS	05427948	1983-12-09	1.66	A																								
USGS	05427948	1983-12-10	1.62	A																								
USGS	05427948	1983-12-11	3.06	A																								
USGS	05427948	1983-12-12	3.75	A																								
USGS	05427948	1983-12-13	3.09	A																								
USGS	05427948	1983-12-14	2.90	A																								
USGS	05427948	1983-12-15	2.69	A																								
USGS	05427948	1983-12-16	2.38	A																								
USGS	05427948	1983-12-17	2.13	A																								
USGS	05427948	1983-12-18	1.92	A																								
USGS	05427948	1983-12-19	1.72	A																								
USGS	05427948	1983-12-20	1.78	A																								
USGS	05427948	1983-12-21	1.86	A																								
USGS	05427948	1983-12-22	1.77	A																								
USGS	05427948	1983-12-23	1.58	A																								
USGS	05427948	1983-12-24	1.23	A																								
USGS	05427948	1983-12-25	1.01	A																								
USGS	05427948	1983-12-26	1.32	A																								
USGS	05427948	1983-12-27	1.60	A																								
USGS	05427948	1983-12-28	1.58	A																								
USGS	05427948	1983-12-29	1.41	A																								
USGS	05427948	1983-12-30	1.40	A																								
USGS	05427948	1983-12-31	1.40	A																								
USGS	05427948	1984-01-01	1.40	A																								
USGS	05427948	1984-01-02	1.40	A																								
USGS	05427948	1984-01-03	1.41	A																								
USGS	05427948	1984-01-04	1.43	A																								
USGS	05427948	1984-01-05	1.43	A																								
USGS	05427948	1984-01-06	1.43	A																								
USGS	05427948	1984-01-07	1.40	A																								
USGS	05427948	1984-01-08	1.34	A																								
USGS	05427948	1984-01-09	1.30	A																								
USGS	05427948	1984-01-10	1.23	A																								
USGS	05427948	1984-01-11	1.20	A																								
USGS	05427948	1984-01-12	1.20	A																								
USGS	05427948	1984-01-13	1.20	A																								
USGS	05427948	1984-01-14	1.20	A																								
USGS	05427948	1984-01-15	1.13	A																								
USGS	05427948	1984-01-16	1.20	A																								
USGS	05427948	1984-01-17	1.14	A																								
USGS	05427948	1984-01-18	1.10	A																								
USGS	05427948	1984-01-19	1.02	A																								
USGS	05427948	1984-01-20	0.97	A																								
USGS	05427948	1984-01-21	0.93	A																								
USGS	05427948	1984-01-22	0.99	A																								
USGS	05427948	1984-01-23	1.03	A																								
USGS	05427948	1984-01-24	1.10	A																								
USGS	05427948	1984-01-25	1.20	A																								
USGS	05427948	1984-01-26	1.10	A																								
USGS	05427948	1984-01-27	1.10	A																								
USGS	05427948	1984-01-28	1.10	A																								
USGS	05427948	1984-01-29	1.10	A																								
USGS	05427948	1984-01-30	1.10	A																								
USGS	05427948	1984-01-31	1.10	A																								
USGS	05427948	1984-02-01	1.10	A																								
USGS	05427948	1984-02-02	1.10	A																								
USGS	05427948	1984-02-03	1.10	A																								
USGS	05427948	1984-02-04	1.10	A																								
USGS	05427948	1984-02-05	1.10	A																								
USGS	05427948	1984-02-06	0.98	A																								
USGS	05427948	1984-02-07	1.00	A																								
USGS	05427948	1984-02-08	1.00	A																								
USGS	05427948	1984-02-09	1.10	A																								
USGS	05427948	1984-02-10	1.10	A																								
USGS	05427948	1984-02-11	1.23	A																								
USGS	05427948	1984-02-12	4.40	A																								
USGS	05427948	1984-02-13	20.8	A																								
USGS	05427948	1984-02-14	15.2	A																								
USGS	05427948	1984-02-15	12.7	A																								
USGS	05427948	1984-02-16	9.85	A																								
USGS	05427948	1984-02-17	8.35	A																								
USGS	05427948	1984-02-18	9.30	A																								
USGS	05427948	1984-02-19	18.8	A																								
USGS	05427948	1984-02-20	8.97	A																								
USGS	05427948	1984-02-21	5.23	A																								
USGS	05427948	1984-02-22	4.72	A																								
USGS	05427948	1984-02-23	4.53	A																								
USGS	05427948	1984-02-24	4.13	A																								
USGS	05427948	1984-02-25	3.14	A																								
USGS	05427948	1984-02-26	2.71	A																								
USGS	05427948	1984-02-27	2.48	A																								
USGS	05427948	1984-02-28	2.15	A																								
USGS	05427948	1984-02-29	2.10	A																								
USGS	05427948	1984-03-01	1.97	A																								
USGS	05427948	1984-03-02	1.84	A																								
USGS	05427948	1984-03-03	1.73	A																								
USGS	05427948	1984-03-04	1.70	A																								
USGS	05427948	1984-03-05	1.70	A																								
USGS	05427948	1984-03-06	1.52	A																								
USGS	05427948	1984-03-07	1.49	A																								
USGS	05427948	1984-03-08	1.42	A																								
USGS	05427948	1984-03-09	1.36	A																								
USGS	05427948	1984-03-10	1.33	A																								
USGS	05427948	1984-03-11	1.22	A																								
USGS	05427948	1984-03-12	1.18	A																								
USGS	05427948	1984-03-13	1.24	A																								
USGS	05427948	1984-03-14	1.24	A																								
USGS	05427948	1984-03-15	3.83	A																								
USGS	05427948	1984-03-16	2.70	A																								
USGS	05427948	1984-03-17	1.48	A																								
USGS	05427948	1984-03-18	1.55	A																								
USGS	05427948	1984-03-19	1.50	A																								
USGS	05427948	1984-03-20	2.23	A																								
USGS	05427948	1984-03-21	5.62	A																								
USGS	05427948	1984-03-22	6.32	A																								
USGS	05427948	1984-03-23	17.8	A																								
USGS	05427948	1984-03-24	6.80	A																								
USGS	05427948	1984-03-25	3.39	A																								
USGS	05427948	1984-03-26	2.77	A																								
USGS	05427948	1984-03-27	2.69	A																								
USGS	05427948	1984-03-28	2.48	A																								
USGS	05427948	1984-03-29	2.30	A																								
USGS	05427948	1984-03-30	2.14	A																								
USGS	05427948	1984-03-31	2.02	A																								
USGS	05427948	1984-04-01	1.93	A																								
USGS	05427948	1984-04-02	1.93	A																								
USGS	05427948	1984-04-03	1.90	A																								
USGS	05427948	1984-04-04	1.90	A																								
USGS	05427948	1984-04-05	1.85	A																								
USGS	05427948	1984-04-06	1.80	A																								
USGS	05427948	1984-04-07	1.75	A																								
USGS	05427948	1984-04-08	1.70	A																								
USGS	05427948	1984-04-09	1.70	A																								
USGS	05427948	1984-04-10	1.70	A																								
USGS	05427948	1984-04-11	1.71	A																								
USGS	05427948	1984-04-12	4.25	A																								
USGS	05427948	1984-04-13	3.32	A																								
USGS	05427948	1984-04-14	3.38	A																								
USGS	05427948	1984-04-15	3.90	A																								
USGS	05427948	1984-04-16	3.28	A																								
USGS	05427948	1984-04-17	2.87	A																								
USGS	05427948	1984-04-18	2.53	A																								
USGS	05427948	1984-04-19	2.28	A																								
USGS	05427948	1984-04-20	2.10	A																								
USGS	05427948	1984-04-21	1.96	A																								
USGS	05427948	1984-04-22	2.77	A																								
USGS	05427948	1984-04-23	6.37	A																								
USGS	05427948	1984-04-24	9.51	A																								
USGS	05427948	1984-04-25	5.99	A																								
USGS	05427948	1984-04-26	4.53	A																								
USGS	05427948	1984-04-27	4.19	A																								
USGS	05427948	1984-04-28	3.59	A																								
USGS	05427948	1984-04-29	10.5	A																								
USGS	05427948	1984-04-30	53.1	A																								
USGS	05427948	1984-05-01	11.3	A																								
USGS	05427948	1984-05-02	5.44	A																								
USGS	05427948	1984-05-03	24.6	A																								
USGS	05427948	1984-05-04	17.1	A																								
USGS	05427948	1984-05-05	7.32	A																								
USGS	05427948	1984-05-06	4.50	A																								
USGS	05427948	1984-05-07	3.72	A																								
USGS	05427948	1984-05-08	3.26	A																								
USGS	05427948	1984-05-09	2.91	A																								
USGS	05427948	1984-05-10	2.73	A																								
USGS	05427948	1984-05-11	2.55	A																								
USGS	05427948	1984-05-12	2.40	A																								
USGS	05427948	1984-05-13	3.18	A																								
USGS	05427948	1984-05-14	2.27	A																								
USGS	05427948	1984-05-15	2.10	A																								
USGS	05427948	1984-05-16	1.97	A																								
USGS	05427948	1984-05-17	1.93	A																								
USGS	05427948	1984-05-18	1.92	A																								
USGS	05427948	1984-05-19	1.90	A																								
USGS	05427948	1984-05-20	1.87	A																								
USGS	05427948	1984-05-21	1.80	A																								
USGS	05427948	1984-05-22	1.80	A																								
USGS	05427948	1984-05-23	1.76	A																								
USGS	05427948	1984-05-24	1.68	A																								
USGS	05427948	1984-05-25	8.07	A																								
USGS	05427948	1984-05-26	2.84	A																								
USGS	05427948	1984-05-27	2.31	A																								
USGS	05427948	1984-05-28	3.70	A																								
USGS	05427948	1984-05-29	2.98	A																								
USGS	05427948	1984-05-30	2.45	A																								
USGS	05427948	1984-05-31	2.21	A																								
USGS	05427948	1984-06-01	2.05	A																								
USGS	05427948	1984-06-02	1.96	A																								
USGS	05427948	1984-06-03	1.85	A																								
USGS	05427948	1984-06-04	1.78	A																								
USGS	05427948	1984-06-05	2.05	A																								
USGS	05427948	1984-06-06	2.35	A																								
USGS	05427948	1984-06-07	1.99	A																								
USGS	05427948	1984-06-08	18.0	A																								
USGS	05427948	1984-06-09	46.8	A																								
USGS	05427948	1984-06-10	127	A																								
USGS	05427948	1984-06-11	16.0	A																								
USGS	05427948	1984-06-12	5.47	A																								
USGS	05427948	1984-06-13	4.89	A																								
USGS	05427948	1984-06-14	3.47	A																								
USGS	05427948	1984-06-15	2.97	A																								
USGS	05427948	1984-06-16	2.72	A																								
USGS	05427948	1984-06-17	17.1	A																								
USGS	05427948	1984-06-18	24.0	A																								
USGS	05427948	1984-06-19	4.03	A																								
USGS	05427948	1984-06-20	3.08	A																								
USGS	05427948	1984-06-21	2.66	A																								
USGS	05427948	1984-06-22	57.1	A																								
USGS	05427948	1984-06-23	13.0	A																								
USGS	05427948	1984-06-24	4.70	A																								
USGS	05427948	1984-06-25	3.40	A																								
USGS	05427948	1984-06-26	4.60	A																								
USGS	05427948	1984-06-27	26.7	A																								
USGS	05427948	1984-06-28	3.24	A																								
USGS	05427948	1984-06-29	2.72	A																								
USGS	05427948	1984-06-30	2.45	A																								
USGS	05427948	1984-07-01	2.19	A																								
USGS	05427948	1984-07-02	2.05	A																								
USGS	05427948	1984-07-03	2.11	A																								
USGS	05427948	1984-07-04	1.94	A																								
USGS	05427948	1984-07-05	1.99	A																								
USGS	05427948	1984-07-06	1.96	A																								
USGS	05427948	1984-07-07	1.81	A																								
USGS	05427948	1984-07-08	1.72	A																								
USGS	05427948	1984-07-09	1.91	A																								
USGS	05427948	1984-07-10	45.0	A																								
USGS	05427948	1984-07-11	10.9	A																								
USGS	05427948	1984-07-12	2.96	A																								
USGS	05427948	1984-07-13	2.40	A																								
USGS	05427948	1984-07-14	2.12	A																								
USGS	05427948	1984-07-15	2.26	A																								
USGS	05427948	1984-07-16	1.82	A																								
USGS	05427948	1984-07-17	2.00	A																								
USGS	05427948	1984-07-18	1.80	A																								
USGS	05427948	1984-07-19	1.76	A																								
USGS	05427948	1984-07-20	1.76	A																								
USGS	05427948	1984-07-21	1.61	A																								
USGS	05427948	1984-07-22	1.55	A																								
USGS	05427948	1984-07-23	1.50	A																								
USGS	05427948	1984-07-24	1.50	A																								
USGS	05427948	1984-07-25	1.51	A																								
USGS	05427948	1984-07-26	1.54	A																								
USGS	05427948	1984-07-27	1.46	A																								
USGS	05427948	1984-07-28	1.32	A																								
USGS	05427948	1984-07-29	1.21	A																								
USGS	05427948	1984-07-30	1.20	A																								
USGS	05427948	1984-07-31	1.20	A																								
USGS	05427948	1984-08-01	1.20	A																								
USGS	05427948	1984-08-02	1.20	A																								
USGS	05427948	1984-08-03	1.20	A																								
USGS	05427948	1984-08-04	1.20	A																								
USGS	05427948	1984-08-05	1.20	A																								
USGS	05427948	1984-08-06	1.20	A																								
USGS	05427948	1984-08-07	1.20	A																								
USGS	05427948	1984-08-08	3.78	A																								
USGS	05427948	1984-08-09	1.38	A																								
USGS	05427948	1984-08-10	1.20	A																								
USGS	05427948	1984-08-11	1.20	A																								
USGS	05427948	1984-08-12	1.20	A																								
USGS	05427948	1984-08-13	1.20	A																								
