DateTime,Depth,PHY_TCHLA
2011-10-11,0.5,982.02
2011-10-12,0.5,1219.12
2011-10-13,0.5,986.93
2011-10-14,0.5,836.45
2011-10-15,0.5,626.41
2011-10-16,0.5,746.59
2011-10-17,0.5,666.77
2011-10-18,0.5,645.01
2011-10-19,0.5,823.23
2011-10-20,0.5,509.94
2011-10-21,0.5,576.94
2011-10-22,0.5,518.65
2011-10-23,0.5,528.03
2011-10-24,0.5,515.4
2011-10-25,0.5,507.44
2011-10-26,0.5,574.48
2011-10-27,0.5,605.59
2011-10-28,0.5,637.74
2011-10-29,0.5,611.9
2011-10-30,0.5,620.18
2011-10-31,0.5,708.34
2011-11-01,0.5,660.14
2011-11-02,0.5,701.83
2011-11-03,0.5,721.95
2011-11-04,0.5,693.67
2011-11-05,0.5,744
2011-11-06,0.5,707.54
2011-11-07,0.5,580.5
2011-11-08,0.5,564.34
2011-11-09,0.5,546.5
2011-11-10,0.5,597.53
2012-04-30,0.5,244.05
2012-05-01,0.5,245.15
2012-05-02,0.5,243.1
2012-05-03,0.5,241.23
2012-05-04,0.5,256.18
2012-05-05,0.5,261.99
2012-05-06,0.5,279.55
2012-05-07,0.5,279.04
2012-05-08,0.5,304.41
2012-05-09,0.5,317.7
2012-05-10,0.5,297.23
2012-05-11,0.5,342.11
2012-05-12,0.5,352.93
2012-05-13,0.5,389.07
2012-05-14,0.5,344.8
2012-05-15,0.5,422.49
2012-05-16,0.5,405.09
2012-05-17,0.5,389.14
2012-05-18,0.5,414.23
2012-05-19,0.5,401.22
2012-05-20,0.5,399.07
2012-05-21,0.5,674.69
2012-05-22,0.5,332.91
2012-05-23,0.5,319.14
2012-05-24,0.5,322.8
2012-05-25,0.5,374.28
2012-05-26,0.5,298.13
2012-05-27,0.5,300.33
2012-05-28,0.5,315.66
2012-05-29,0.5,323.91
2012-05-30,0.5,332.98
2012-05-31,0.5,330.63
2012-06-01,0.5,341.18
2012-06-02,0.5,359.52
2012-06-03,0.5,401
2012-06-04,0.5,465.56
2012-06-05,0.5,545.94
2012-06-06,0.5,564.6
2012-06-07,0.5,648.3
2012-06-08,0.5,69.3
2012-06-09,0.5,463.8
2012-06-10,0.5,863.33
2012-06-11,0.5,733.24
2012-06-12,0.5,23.81
2012-06-13,0.5,5.09
2012-06-14,0.5,130.73
2012-06-15,0.5,13.67
2012-06-16,0.5,0.49
2012-06-17,0.5,0.13
2012-06-18,0.5,0.05
2012-06-21,0.5,0.41
2012-06-22,0.5,0.32
2012-06-23,0.5,0.16
2012-06-24,0.5,0.17
2012-06-25,0.5,0.03
2012-06-26,0.5,1132.46
2012-07-05,0.5,861.17
2012-07-06,0.5,388.44
2012-07-07,0.5,311.69
2012-07-08,0.5,316.03
2012-07-09,0.5,304.57
2012-07-10,0.5,326.74
2012-07-11,0.5,318.21
2012-07-12,0.5,356.01
2012-07-13,0.5,438.45
2012-07-14,0.5,439.04
2012-07-15,0.5,340.43
2012-07-16,0.5,435.28
2012-07-17,0.5,440.8
2012-07-18,0.5,353.25
2012-07-19,0.5,423.67
2012-07-20,0.5,388.48
2012-07-21,0.5,421.31
2012-07-22,0.5,398.92
2012-07-23,0.5,417.35
2012-07-24,0.5,393.78
2012-07-25,0.5,712.57
2012-07-26,0.5,742.02
2012-07-27,0.5,440.85
2012-07-28,0.5,394.95
2012-07-29,0.5,422.8
2012-07-30,0.5,372.23
2012-07-31,0.5,304.67
2012-08-01,0.5,292.11
2012-08-02,0.5,303.2
2012-08-03,0.5,291.71
2012-08-04,0.5,322.41
2012-08-05,0.5,413.45
2012-08-06,0.5,571.21
2012-08-07,0.5,376.99
2012-08-08,0.5,351.89
2012-08-09,0.5,389.05
2012-08-10,0.5,394.3
2012-08-11,0.5,405.16
2012-08-12,0.5,443.35
2012-08-13,0.5,456.88
2012-08-14,0.5,428.26
2012-08-15,0.5,435.05
2012-08-16,0.5,447.97
2012-08-17,0.5,497.43
2012-08-18,0.5,444.67
2012-08-19,0.5,421.7
2012-08-20,0.5,415.08
2012-08-21,0.5,355.97
2012-08-22,0.5,375.86
2012-08-23,0.5,368.37
2012-08-24,0.5,365.54
2012-08-25,0.5,352.27
2012-08-26,0.5,401.2
2012-08-27,0.5,367.15
2012-08-28,0.5,365.06
2012-08-29,0.5,373.76
2012-08-30,0.5,405.74
2012-08-31,0.5,431.81
2012-09-01,0.5,447.02
2012-09-04,0.5,399.03
2012-09-05,0.5,607.5
2012-09-06,0.5,635.41
2012-09-07,0.5,716.4
2012-09-08,0.5,702.97
2012-09-09,0.5,824.98
2012-09-10,0.5,894.01
2012-09-11,0.5,810.18
2012-09-12,0.5,791
2012-09-13,0.5,707.42
2012-09-14,0.5,610.05
2012-09-15,0.5,585.58
2012-09-16,0.5,615.24
2012-09-17,0.5,660.91
2012-09-18,0.5,680.04
2012-09-19,0.5,699.64
2012-09-20,0.5,800.1
2012-09-21,0.5,951.79
2012-09-22,0.5,1046.31
2012-09-23,0.5,1191.72
2012-09-24,0.5,1350.36
2012-09-25,0.5,1476.48
2012-09-26,0.5,1726.46
2012-09-27,0.5,2018.82
2012-09-28,0.5,1794.46
2012-09-29,0.5,1813.19
2012-09-30,0.5,1896.8
2012-10-01,0.5,1759.85
2012-10-02,0.5,1471.91
2012-10-03,0.5,1049.91
2012-10-04,0.5,1269.18
2012-10-05,0.5,1430.27
2012-10-06,0.5,1536.86
2012-10-07,0.5,1405.52
2012-10-08,0.5,1462.44
2012-10-09,0.5,1640.34
2012-10-10,0.5,1765.1
2012-10-11,0.5,1837.19
2012-10-12,0.5,1697.99
2012-10-13,0.5,1693.94
2012-10-14,0.5,1305.11
2012-10-15,0.5,1251.07
2012-10-16,0.5,1164.44
2012-10-17,0.5,990
2012-10-18,0.5,940.97
2012-10-19,0.5,919.02
2012-10-20,0.5,745.22
2012-10-21,0.5,544.93
2012-10-22,0.5,490.09
2012-10-23,0.5,478.96
2012-10-24,0.5,371.25
2012-10-25,0.5,357.87
2012-10-26,0.5,440.48
2012-10-27,0.5,463.57
2012-10-28,0.5,493.8
2012-10-29,0.5,510.69
2012-10-30,0.5,545.61
2012-10-31,0.5,510.45
2012-11-01,0.5,459.23
2012-11-02,0.5,454.46
2012-11-03,0.5,450.74
2012-11-04,0.5,415.57
2012-11-05,0.5,389.53
2012-11-06,0.5,385.21
2012-11-07,0.5,395.84
2012-11-08,0.5,362.2
2012-11-09,0.5,370.26
2012-11-10,0.5,369.76
2012-11-11,0.5,401.84
2012-11-12,0.5,424.86
2012-11-13,0.5,484.52
2012-11-14,0.5,441.49
2012-11-15,0.5,443.3
2012-11-16,0.5,475.93
2012-11-17,0.5,426.42
2012-11-18,0.5,416.4
2012-11-19,0.5,468.8
2012-11-20,0.5,689.9
2012-11-21,0.5,449.87
2012-11-22,0.5,397.82
2012-11-23,0.5,484.71
2012-11-24,0.5,532.33
2012-11-25,0.5,520.66
2012-11-26,0.5,522.26
2012-11-27,0.5,530.33
2012-11-28,0.5,527.04
2012-11-29,0.5,558.66
2012-11-30,0.5,528.79
2013-04-27,0.5,4821.41
2013-04-28,0.5,5556.95
2013-04-29,0.5,5645.1
2013-04-30,0.5,5114.42
2013-05-01,0.5,4303.84
2013-05-02,0.5,4013.72
2013-05-03,0.5,4024.36
2013-05-04,0.5,3329.91
2013-05-05,0.5,3330.44
2013-05-06,0.5,4581.28
2013-05-07,0.5,6098.42
2013-05-08,0.5,4326.99
2013-05-09,0.5,5779.63
2013-05-10,0.5,3900.05
2013-05-11,0.5,4891.34
2013-05-12,0.5,3739.82
2013-05-13,0.5,3421.28
2013-05-14,0.5,2452.39
2013-05-15,0.5,2296.73
2013-05-16,0.5,3635.14
2013-05-17,0.5,2519.25
2013-05-18,0.5,2001.95
2013-05-19,0.5,1394.03
2013-05-20,0.5,1372.53
2013-05-21,0.5,674
2013-05-22,0.5,2220
2013-05-23,0.5,1535.37
2013-05-24,0.5,1381.77
2013-05-25,0.5,697.47
2013-05-26,0.5,776.18
2013-05-27,0.5,820.37
2013-05-28,0.5,692.37
2013-05-29,0.5,1322.92
2013-05-30,0.5,1626.9
2013-05-31,0.5,943.78
2013-06-01,0.5,627.74
2013-06-02,0.5,632.39
2013-06-03,0.5,620.15
2013-06-04,0.5,596.91
2013-06-05,0.5,596.81
2013-06-06,0.5,580.85
2013-06-07,0.5,1021.6
2013-06-08,0.5,601.06
2013-06-09,0.5,642.02
2013-06-10,0.5,670.24
2013-06-11,0.5,667.29
2013-06-12,0.5,840.84
2013-06-13,0.5,893.14
2013-06-14,0.5,1109.85
2013-06-15,0.5,1385.57
2013-06-16,0.5,1610.18
2013-06-17,0.5,2120.72
2013-06-18,0.5,2450.56
2013-06-19,0.5,2776.46
2013-06-20,0.5,3400.43
2013-06-21,0.5,3581.89
2013-06-22,0.5,3076.35
2013-06-23,0.5,2780.77
2013-06-24,0.5,4306.34
2013-06-25,0.5,5059.23
2013-06-26,0.5,2518.02
2013-06-27,0.5,1400.25
2013-06-28,0.5,1542.18
2013-06-29,0.5,1230.95
2013-06-30,0.5,1197.32
2013-07-01,0.5,1062.94
2013-07-02,0.5,977.36
2013-07-03,0.5,1051.38
2013-07-04,0.5,1160.53
2013-07-05,0.5,1774.91
2013-07-06,0.5,1194.47
2013-07-07,0.5,1453.28
2013-07-08,0.5,2035.29
2013-07-09,0.5,2562.68
2013-07-10,0.5,2352.79
2013-07-11,0.5,1992.05
2013-07-12,0.5,1977.68
2013-07-13,0.5,2315.61
2013-07-14,0.5,2359.43
2013-07-15,0.5,1990.37
2013-07-16,0.5,4508.91
2013-07-17,0.5,4101.21
2013-07-18,0.5,3010.74
2013-07-19,0.5,2969.17
2013-07-20,0.5,3178.17
2013-07-21,0.5,3266.95
2013-07-22,0.5,2980.58
2013-07-23,0.5,2542.89
2013-07-24,0.5,2572.72
2013-07-25,0.5,2698.51
2013-07-26,0.5,2249.27
2013-07-27,0.5,2210.89
2013-07-28,0.5,2019.72
2013-07-29,0.5,1866.8
2013-07-31,0.5,1922.6
2013-08-01,0.5,1705.67
2013-08-02,0.5,1818.17
2013-08-03,0.5,1661.71
2013-08-04,0.5,1508.97
2013-08-05,0.5,1570.94
2013-08-06,0.5,1622.87
2013-08-07,0.5,1244.94
2013-08-08,0.5,1218.81
2013-08-09,0.5,1190.89
2013-08-10,0.5,1165.35
2013-08-11,0.5,1128.08
2013-08-12,0.5,1144.08
2013-08-13,0.5,1081.37
2013-08-14,0.5,1081.41
2013-08-15,0.5,1057.41
2013-08-16,0.5,1038.08
2013-08-17,0.5,998.71
2013-08-18,0.5,1045.67
2013-08-19,0.5,1256.49
2013-08-20,0.5,1457.46
2013-08-21,0.5,1596.23
2013-08-22,0.5,1868.83
2013-08-23,0.5,1691.93
2013-08-24,0.5,1596.46
2013-08-25,0.5,1737.77
2013-08-26,0.5,1678.65
2013-08-27,0.5,1739.23
2013-08-28,0.5,1721.57
2013-08-29,0.5,1596.32
2013-08-30,0.5,1553.4
2013-08-31,0.5,1570.95
2013-09-01,0.5,1672.32
2013-09-02,0.5,1609.37
2013-09-03,0.5,1514.13
2013-09-04,0.5,1330.98
2013-09-05,0.5,1234.77
2013-09-06,0.5,1205.31
2013-09-07,0.5,1085.18
2013-09-08,0.5,1133.33
2013-09-09,0.5,1204.17
2013-09-10,0.5,1132.43
2013-09-11,0.5,1159.24
2013-09-12,0.5,1227.88
2013-09-13,0.5,1234.96
2013-09-14,0.5,1360.73
2013-09-15,0.5,1441.35
2013-09-16,0.5,1404.79
2013-09-17,0.5,1499.51
2013-09-18,0.5,1680.9
2013-09-19,0.5,1782.78
2013-09-20,0.5,1879.73
2013-09-21,0.5,1898.51
2013-09-22,0.5,1879.78
2013-09-23,0.5,1882.33
2013-09-24,0.5,1907.02
2013-09-25,0.5,1701.78
2013-09-26,0.5,1788.89
2013-09-27,0.5,1800.9
2013-09-28,0.5,1818.1
2013-09-29,0.5,1741.77
2013-09-30,0.5,1876.78
2013-10-01,0.5,1798.38
2013-10-02,0.5,2002.04
2013-10-03,0.5,2096.23
2013-10-04,0.5,2563.09
2013-10-05,0.5,2342.36
2013-10-06,0.5,2019.55
2013-10-07,0.5,1994.97
2013-10-08,0.5,2222.24
2013-10-09,0.5,2266.34
2013-10-10,0.5,2219.05
2013-10-11,0.5,2073.06
2013-10-12,0.5,1997.83
2013-10-13,0.5,1981.51
2013-10-14,0.5,2173.68
2013-10-15,0.5,1825.43
2013-10-16,0.5,1812.94
2013-10-17,0.5,1646.55
2013-10-18,0.5,1672.62
2013-10-19,0.5,1770.1
2013-10-20,0.5,1882.75
2013-10-21,0.5,1734.44
2013-10-22,0.5,1788.25
2013-10-23,0.5,1884.34
2013-10-24,0.5,2230.06
2013-10-25,0.5,2345.43
2013-10-26,0.5,2486.69
2013-10-27,0.5,2739.28
2014-05-04,0.5,6595.01
2014-05-05,0.5,5325.92
2014-05-06,0.5,5012.03
2014-05-07,0.5,5891.21
2014-05-08,0.5,5435.45
2014-05-09,0.5,6170.38
2014-05-10,0.5,3649.36
2014-05-11,0.5,4781.49
2014-05-12,0.5,6648.62
2014-05-13,0.5,7786.27
2014-05-14,0.5,7848.71
2014-05-15,0.5,7261.25
2014-05-16,0.5,6214.31
2014-05-17,0.5,7004.02
2014-05-18,0.5,5743.7
2014-05-19,0.5,7284.14
2014-05-20,0.5,6010.97
2014-05-21,0.5,5992.37
2014-05-22,0.5,7111.22
2014-05-24,0.5,7219.03
2014-05-25,0.5,6940.49
2014-05-26,0.5,6199.46
2014-05-27,0.5,5763.92
2014-05-28,0.5,3463.74
2014-05-29,0.5,1446.18
2014-05-30,0.5,1010.33
2014-05-31,0.5,1063.07
2014-06-01,0.5,919.65
2014-06-02,0.5,827.97
2014-06-03,0.5,897.7
2014-06-04,0.5,850.37
2014-06-05,0.5,1058.54
2014-06-06,0.5,1041.37
2014-06-07,0.5,1213.89
2014-06-08,0.5,1069.57
2014-06-09,0.5,1198.55
2014-06-10,0.5,1277.48
2014-06-11,0.5,1229.31
2014-06-12,0.5,1334.83
2014-06-13,0.5,1242.08
2014-06-14,0.5,1285.34
2014-06-15,0.5,1240.29
2014-06-16,0.5,1264.46
2014-06-17,0.5,933.15
2014-06-18,0.5,972.33
2014-06-19,0.5,949.82
2014-06-20,0.5,767.1
2014-06-21,0.5,727.14
2014-06-22,0.5,791.69
2014-06-23,0.5,756.69
2014-06-24,0.5,652.06
2014-06-25,0.5,896.06
2014-06-26,0.5,944.05
2014-06-27,0.5,784.55
2014-06-28,0.5,705.09
2014-06-29,0.5,725.24
2014-06-30,0.5,1142.76
2014-07-01,0.5,1065.72
2014-07-02,0.5,1025.6
2014-07-03,0.5,1165.46
2014-07-04,0.5,1103.26
2014-07-05,0.5,1134.9
2014-07-06,0.5,983.6
2014-07-07,0.5,878.7
2014-07-08,0.5,842.2
2014-07-09,0.5,847.48
2014-07-10,0.5,968.45
2014-07-11,0.5,1059.81
2014-07-12,0.5,1094.67
2014-07-13,0.5,1077.86
2014-07-14,0.5,1054.25
2014-07-15,0.5,1056.22
2014-07-16,0.5,1124.75
2014-07-17,0.5,1030.05
2014-07-18,0.5,1068.62
2014-07-19,0.5,1088.57
2014-07-20,0.5,1524.28
2014-07-21,0.5,1125.38
2014-07-22,0.5,1128.98
2014-07-23,0.5,1165.32
2014-07-24,0.5,1119.08
2014-07-25,0.5,1172.14
2014-07-26,0.5,1167.24
2014-07-27,0.5,1164.72
2014-07-28,0.5,2010.46
2014-07-29,0.5,1359.32
2014-07-30,0.5,1328.46
2014-07-31,0.5,1328.65
2014-08-01,0.5,1263.49
2014-08-02,0.5,1210.62
2014-08-03,0.5,1352.74
2014-08-04,0.5,1377.92
2014-08-05,0.5,1354.35
2014-08-06,0.5,1248.3
2014-08-07,0.5,1255.83
2014-08-08,0.5,1143.3
2014-08-09,0.5,1158.14
2014-08-10,0.5,1138.82
2014-08-11,0.5,1102.37
2014-08-12,0.5,1498.97
2014-08-13,0.5,1244.27
2014-08-14,0.5,1376.06
2014-08-15,0.5,1290.02
2014-08-16,0.5,1183.13
2014-08-17,0.5,1281.44
2014-08-18,0.5,1287.38
2014-08-19,0.5,1267.26
2014-08-20,0.5,1326.19
2014-08-21,0.5,1183.43
2014-08-22,0.5,1117.94
2014-08-23,0.5,1233.17
2014-08-24,0.5,1133.19
2014-08-25,0.5,1179
2014-08-26,0.5,1115.17
2014-08-27,0.5,1095.4
2014-08-28,0.5,1152.46
2014-08-29,0.5,1225.62
2014-08-30,0.5,1157.78
2014-08-31,0.5,1160.96
2014-09-01,0.5,1137.94
2014-09-02,0.5,1141.72
2014-09-03,0.5,1088.48
2014-09-04,0.5,1111.89
2014-09-05,0.5,1167.67
2014-09-06,0.5,1302
2014-09-07,0.5,1391.42
2014-09-08,0.5,1294.73
2014-09-09,0.5,1371.21
2014-09-10,0.5,1289.38
2014-09-11,0.5,1420.23
2014-09-12,0.5,1459.72
2014-09-13,0.5,1469.69
2014-09-14,0.5,1598.76
2014-09-15,0.5,1727.63
2014-09-16,0.5,1639.7
2014-09-17,0.5,1598.42
2014-09-18,0.5,1595.45
2014-09-19,0.5,1582.35
2014-09-20,0.5,1705.27
2014-09-21,0.5,1700.67
2014-09-22,0.5,1801.92
2014-09-23,0.5,1696.3
2014-09-24,0.5,1845.18
2014-09-25,0.5,1724.01
2014-09-26,0.5,1622.75
2014-09-27,0.5,1556
2014-09-28,0.5,1359.56
2014-09-29,0.5,1317.2
2014-09-30,0.5,1434.82
2014-10-01,0.5,1312.17
2014-10-02,0.5,1423
2014-10-03,0.5,1272.09
2014-10-04,0.5,1293.35
2014-10-05,0.5,1336.98
2014-10-06,0.5,1484.52
2014-10-07,0.5,1441.04
2014-10-08,0.5,1463.37
2014-10-09,0.5,1485.78
2014-10-10,0.5,1828.87
2014-10-11,0.5,1483.72
2014-10-12,0.5,1626.21
