# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-10-04 01:25:47 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05427948 PHEASANT BRANCH AT MIDDLETON, WI
# -----------------------------------------------------------------------------------
#
# Data provided for site 05427948
#            TS   parameter     statistic     Description
#        154983       00060     00003     Discharge, cubic feet per second (Mean)
#        154986       00671     00003     Orthophosphate, water, filtered, milligrams per liter as phosphorus (Mean)
#        154988       00665     00003     Phosphorus, water, unfiltered, milligrams per liter as phosphorus (Mean)
#        154990       00095     00001     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Maximum)
#        154991       00095     00002     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Minimum)
#        154992       00095     00003     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)
#        154993       00045     00006     Precipitation, total, inches (Sum)
#        154994       00010     00001     Temperature, water, degrees Celsius (Maximum)
#        154995       00010     00002     Temperature, water, degrees Celsius (Minimum)
#        154996       00010     00003     Temperature, water, degrees Celsius (Mean)
#        154997       00631     00003     Nitrate plus nitrite, water, filtered, milligrams per liter as nitrogen (Mean)
#        154999       00625     00003     Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (Mean)
#        155001       00608     00003     Ammonia (NH3 + NH4+), water, filtered, milligrams per liter as nitrogen (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	154983_00060_00003	154983_00060_00003_cd	154986_00671_00003	154986_00671_00003_cd	154988_00665_00003	154988_00665_00003_cd	154990_00095_00001	154990_00095_00001_cd	154991_00095_00002	154991_00095_00002_cd	154992_00095_00003	154992_00095_00003_cd	154993_00045_00006	154993_00045_00006_cd	154994_00010_00001	154994_00010_00001_cd	154995_00010_00002	154995_00010_00002_cd	154996_00010_00003	154996_00010_00003_cd	154997_00631_00003	154997_00631_00003_cd	154999_00625_00003	154999_00625_00003_cd	155001_00608_00003	155001_00608_00003_cd
USGS	05427948	2007-11-16	1.51	A			0.145	A	1070	A	965	A	1010	A														
USGS	05427948	2007-11-17	1.51	A			0.143	A	1050	A	1020	A	1030	A														
USGS	05427948	2007-11-18	1.51	A			0.142	A	1030	A	1000	A	1010	A														
USGS	05427948	2007-11-19	1.61	A			0.140	A	1020	A	980	A	999	A														
USGS	05427948	2007-11-20	1.88	A			0.139	A	1010	A	894	A	968	A														
USGS	05427948	2007-11-21	2.25	A			0.137	A	997	A	912	A	975	A														
USGS	05427948	2007-11-22	1.90	A			0.136	A	1030	A	972	A	1020	A														
USGS	05427948	2007-11-23	1.59	A			0.134	A	1040	A	1020	A	1030	A														
USGS	05427948	2007-11-24	1.50	A			0.133	A	1060	A	1030	A	1040	A														
USGS	05427948	2007-11-25	1.53	A			0.131	A	1040	A	1020	A	1030	A														
USGS	05427948	2007-11-26	1.60	A			0.130	A	1020	A	946	A	987	A														
USGS	05427948	2007-11-27	1.62	A			0.128	A	986	A	915	A	945	A														
USGS	05427948	2007-11-28	1.55	A			0.127	A	1020	A	914	A	967	A														
USGS	05427948	2007-11-29	1.51	A			0.126	A	1040	A	998	A	1020	A														
USGS	05427948	2007-11-30	1.47	A			0.124	A	1030	A	948	A	986	A														
USGS	05427948	2007-12-01	1.52	A			0.123	A	1080	A	961	A	1020	A														
USGS	05427948	2007-12-02	1.83	A			0.121	A	1800	A	1050	A	1260	A														
USGS	05427948	2007-12-03	2.00	A			0.120	A	1180	A	1050	A	1100	A														
USGS	05427948	2007-12-04	1.85	A			0.119	A	1340	A	1090	A	1170	A														
USGS	05427948	2007-12-05	1.84	A			0.117	A	1300	A	1190	A	1240	A														
USGS	05427948	2007-12-06	1.66	A			0.116	A	1300	A	1210	A	1250	A														
USGS	05427948	2007-12-07	1.60	A			0.115	A	1450	A	1230	A	1310	A														
USGS	05427948	2007-12-08	1.54	A			0.114	A	1350	A	1270	A	1300	A														
USGS	05427948	2007-12-09	1.48	A			0.112	A	1360	A	1310	A	1340	A														
USGS	05427948	2007-12-10	1.52	A			0.111	A	1340	A	1270	A	1310	A														
USGS	05427948	2007-12-11	1.65	A			0.110	A	1310	A	1240	A	1270	A														
USGS	05427948	2007-12-12	1.63	A			0.109	A	1440	A	1230	A	1310	A														
USGS	05427948	2007-12-13	1.61	A			0.108	A	1290	A	1230	A	1260	A														
USGS	05427948	2007-12-14	1.57	A			0.106	A	1300	A	1250	A	1280	A														
USGS	05427948	2007-12-15	1.48	A			0.105	A	1300	A	1250	A	1270	A														
USGS	05427948	2007-12-16	1.48	A			0.104	A	1280	A	1230	A	1250	A														
USGS	05427948	2007-12-17	1.48	A			0.103	A	1250	A	1180	A	1210	A														
USGS	05427948	2007-12-18	1.48	A			0.102	A	1260	A	1200	A	1220	A														
USGS	05427948	2007-12-19	1.50	A			0.101	A	1240	A	1180	A	1210	A														
USGS	05427948	2007-12-20	1.52	A			0.0990	A	1250	A	1160	A	1190	A														
USGS	05427948	2007-12-21	1.70	A			0.0980	A	1500	A	1210	A	1300	A														
USGS	05427948	2007-12-22	3.11	A			0.0990	A	1680	A	1250	A	1410	A														
USGS	05427948	2007-12-23	12.0	A			0.109	A	1610	A	1300	A	1450	A														
USGS	05427948	2007-12-24	7.92	A			0.113	A	1340	A	1230	A	1280	A														
USGS	05427948	2007-12-25	5.60	A			0.120	A	1770	A	1270	A	1450	A														
USGS	05427948	2007-12-26	4.15	A			0.127	A	1740	A	1500	A	1620	A														
USGS	05427948	2007-12-27	3.31	A			0.127	A	1980	A	1660	A	1750	A														
USGS	05427948	2007-12-28	2.77	A			0.124	A	1760	A	1600	A	1670	A														
USGS	05427948	2007-12-29	2.44	A			0.122	A	1720	A	1530	A	1610	A														
USGS	05427948	2007-12-30	2.19	A			0.119	A	1540	A	1490	A	1510	A														
USGS	05427948	2007-12-31	2.08	A			0.117	A	1530	A	1440	A	1480	A														
USGS	05427948	2008-01-01	1.98	A			0.115	A	1450	A	1380	A	1410	A														
USGS	05427948	2008-01-02	1.86	A			0.112	A	1410	A	1310	A	1350	A														
USGS	05427948	2008-01-03	1.72	A			0.110	A	1410	A	1320	A	1350	A														
USGS	05427948	2008-01-04	1.69	A			0.108	A	1380	A	1290	A	1320	A														
USGS	05427948	2008-01-05	1.85	A			0.106	A	1520	A	1290	A	1370	A														
USGS	05427948	2008-01-06	7.81	A			0.106	A	1770	A	1480	A	1630	A														
USGS	05427948	2008-01-07	50.5	A			0.251	A	1690	A	925	A	1270	A														
USGS	05427948	2008-01-08	54.6	A			0.366	A	956	A	848	A	894	A														
USGS	05427948	2008-01-09	30.5	A			0.349	A	931	A	833	A	877	A														
USGS	05427948	2008-01-10	19.1	A			0.324	A	1040	A	931	A	995	A														
USGS	05427948	2008-01-11	15.6	A			0.290	A	1270	A	1030	A	1140	A														
USGS	05427948	2008-01-12	11.4	A			0.228	A	1320	A	1240	A	1290	A														
USGS	05427948	2008-01-13	8.14	A			0.178	A	1420	A	1240	A	1320	A														
USGS	05427948	2008-01-14	6.06	A			0.145	A	1470	A	1350	A	1420	A														
USGS	05427948	2008-01-15	4.73	A			0.138	A	1450	A	1280	A	1340	A														
USGS	05427948	2008-01-16	4.23	A			0.133	A	1300	A	1240	A	1260	A														
USGS	05427948	2008-01-17	4.08	A			0.129	A	1320	A	1220	A	1250	A														
USGS	05427948	2008-01-18	3.48	A			0.124	A	1460	A	1240	A	1360	A														
USGS	05427948	2008-01-19	2.85	A			0.120	A	1440	A	1320	A	1370	A														
USGS	05427948	2008-01-20	2.47	A			0.116	A	1330	A	1280	A	1310	A														
USGS	05427948	2008-01-21	2.36	A			0.112	A	1310	A	1260	A	1280	A														
USGS	05427948	2008-01-22	2.49	A			0.108	A	1300	A	1240	A	1260	A														
USGS	05427948	2008-01-23	2.43	A			0.105	A	1260	A	1180	A	1210	A														
USGS	05427948	2008-01-24	2.34	A			0.105	A	1230	A	1180	A	1200	A														
USGS	05427948	2008-01-25	2.21	A			0.104	A	1220	A	1190	A	1210	A														
USGS	05427948	2008-01-26	2.25	A			0.104	A	1210	A	1180	A	1190	A														
USGS	05427948	2008-01-27	2.25	A			0.103	A	1430	A	1170	A	1230	A														
USGS	05427948	2008-01-28	2.85	A			0.103	A	2820	A	1290	A	1680	A														
USGS	05427948	2008-01-29	5.51	A			0.102	A	2100	A	1580	A	1870	A														
USGS	05427948	2008-01-30	4.77	A			0.102	A	1800	A	1570	A	1690	A														
USGS	05427948	2008-01-31	3.27	A			0.101	A	1570	A	1470	A	1530	A														
USGS	05427948	2008-02-01	2.76	A			0.101	A	1480	A	1410	A	1430	A														
USGS	05427948	2008-02-02	2.61	A			0.101	A	1640	A	1410	A	1540	A														
USGS	05427948	2008-02-03	2.58	A			0.100	A	1560	A	1410	A	1490	A														
USGS	05427948	2008-02-04	4.18	A			0.100	A	2720	A	1430	A	1900	A														
USGS	05427948	2008-02-05	5.63	A			0.0990	A	2870	A	2380	A	2650	A														
USGS	05427948	2008-02-06	4.63	A			0.0990	A	2620	A	2310	A	2500	A														
USGS	05427948	2008-02-07	3.66	A			0.0980	A	2310	A	1950	A	2180	A														
USGS	05427948	2008-02-08	3.22	A			0.0980	A	1980	A	1770	A	1880	A														
USGS	05427948	2008-02-09	2.90	A			0.0970	A	1810	A	1720	A	1760	A														
USGS	05427948	2008-02-10	2.12	A			0.0970	A	1720	A	1600	A	1630	A														
USGS	05427948	2008-02-11	1.93	A			0.0970	A	1670	A	1530	A	1590	A														
USGS	05427948	2008-02-12	2.14	A			0.0960	A	1530	A	1330	A	1430	A														
USGS	05427948	2008-02-13	2.31	A			0.0960	A	1490	A	1270	A	1340	A														
USGS	05427948	2008-02-14	2.30	A			0.0950	A	1380	A	1250	A	1320	A														
USGS	05427948	2008-02-15	2.19	A			0.0950	A	1400	A	1320	A	1340	A														
USGS	05427948	2008-02-16	2.09	A			0.0950	A	1340	A	1300	A	1320	A														
USGS	05427948	2008-02-17	4.27	A			0.0940	A	2860	A	1270	A	1760	A														
USGS	05427948	2008-02-18	5.55	A			0.0930	A	2340	A	1840	A	2050	A														
USGS	05427948	2008-02-19	4.73	A			0.0930	A	2150	A	1970	A	2060	A														
USGS	05427948	2008-02-20	3.83	A			0.0920	A	1970	A	1780	A	1870	A														
USGS	05427948	2008-02-21	2.95	A			0.0910	A	1780	A	1560	A	1650	A														
USGS	05427948	2008-02-22	2.70	A			0.0900	A	2030	A	1450	A	1640	A														
USGS	05427948	2008-02-23	2.57	A			0.0890	A	2360	A	1510	A	1910	A														
USGS	05427948	2008-02-24	2.44	A			0.0880	A	2250	A	1730	A	1960	A														
USGS	05427948	2008-02-25	2.49	A			0.0870	A	2040	A	1680	A	1860	A														
USGS	05427948	2008-02-26	2.44	A			0.0860	A	2090	A	1540	A	1690	A														
USGS	05427948	2008-02-27	2.29	A			0.0850	A	1960	A	1540	A	1740	A														
USGS	05427948	2008-02-28	2.12	A			0.0850	A	1640	A	1420	A	1500	A														
USGS	05427948	2008-02-29	2.29	A			0.0840	A	1980	A	1390	A	1580	A														
USGS	05427948	2008-03-01	2.30	A			0.0830	A	2290	A	1590	A	2060	A														
USGS	05427948	2008-03-02	6.63	A			0.108	A	1910	A	1570	A	1740	A														
USGS	05427948	2008-03-03	49.2	A			0.208	A	1880	A	1210	A	1520	A														
USGS	05427948	2008-03-04	22.3	A			0.219	A	1420	A	1310	A	1360	A														
USGS	05427948	2008-03-05	16.0	A			0.249	A	1490	A	1370	A	1440	A														
USGS	05427948	2008-03-06	11.4	A			0.231	A	1530	A	1470	A	1490	A														
USGS	05427948	2008-03-07	7.43	A			0.192	A	1520	A	1430	A	1490	A														
USGS	05427948	2008-03-08	4.81	A			0.160	A	1430	A	1280	A	1330	A														
USGS	05427948	2008-03-09	3.81	A			0.141	A	1290	A	1170	A	1220	A														
USGS	05427948	2008-03-10	3.47	A			0.136	A	1850	A	1180	A	1270	A														
USGS	05427948	2008-03-11	4.02	A			0.132	A	1490	A	1240	A	1310	A														
USGS	05427948	2008-03-12	6.40	A			0.133	A	1360	A	1260	A	1320	A														
USGS	05427948	2008-03-13	24.7	A			0.235	A	1350	A	681	A	1160	A														
USGS	05427948	2008-03-14	38.7	A			0.450	A	905	A	644	A	766	A														
USGS	05427948	2008-03-15	31.2	A			0.529	A	930	A	715	A	809	A														
USGS	05427948	2008-03-16	22.1	A			0.553	A	1000	A	922	A	953	A														
USGS	05427948	2008-03-17	17.1	A			0.486	A	1070	A	996	A	1040	A														
USGS	05427948	2008-03-18	16.1	A			0.441	A	1190	A	1070	A	1150	A														
USGS	05427948	2008-03-19	17.8	A			0.446	A	1150	A	1040	A	1090	A														
USGS	05427948	2008-03-20	16.6	A			0.450	A	1080	A	1010	A	1040	A														
USGS	05427948	2008-03-21	13.2	A			0.451	A	1100	A	987	A	1030	A														
USGS	05427948	2008-03-22	9.00	A			0.433	A	1550	A	1100	A	1340	A														
USGS	05427948	2008-03-23	8.09	A			0.350	A	1660	A	1430	A	1540	A														
USGS	05427948	2008-03-24	8.12	A			0.276	A	1750	A	1660	A	1700	A														
USGS	05427948	2008-03-25	14.0	A			0.228	A	1780	A	1380	A	1650	A														
USGS	05427948	2008-03-26	19.9	A			0.259	A	1380	A	1040	A	1130	A														
USGS	05427948	2008-03-27	13.3	A			0.317	A	1510	A	1160	A	1350	A														
USGS	05427948	2008-03-28	9.25	A			0.267	A	1490	A	1390	A	1460	A														
USGS	05427948	2008-03-29	7.58	A			0.220	A	1710	A	1450	A	1550	A														
USGS	05427948	2008-03-30	6.26	A			0.182	A	1650	A	1590	A	1620	A														
USGS	05427948	2008-03-31	19.0	A			0.241	A	1620	A	1040	A	1480	A														
USGS	05427948	2008-04-01	28.0	A			0.388	A	1240	A	1100	A	1150	A														
USGS	05427948	2008-04-02	14.3	A			0.589	A	1400	A	1210	A	1310	A														
USGS	05427948	2008-04-03	10.7	A			0.354	A	1600	A	1400	A	1480	A														
USGS	05427948	2008-04-04	11.6	A			0.220	A	1600	A	1470	A	1540	A														
USGS	05427948	2008-04-05	9.15	A			0.181	A	1560	A	1520	A	1540	A														
USGS	05427948	2008-04-06	7.71	A			0.156	A	1780	A	1540	A	1600	A														
USGS	05427948	2008-04-07	7.96	A			0.135	A	1630	A	1560	A	1600	A														
USGS	05427948	2008-04-08	14.1	A			0.145	A	1750	A	1230	A	1540	A														
USGS	05427948	2008-04-09	38.6	A			0.220	A	1250	A	967	A	1050	A														
USGS	05427948	2008-04-10	61.5	A			0.355	A	1420	A	665	A	1170	A														
USGS	05427948	2008-04-11	244	A			0.928	A	683	A	297	A	377	A														
USGS	05427948	2008-04-12	32.5	A			0.776	A	653	A	447	A	565	A														
USGS	05427948	2008-04-13	20.4	A			0.513	A	789	A	647	A	723	A														
USGS	05427948	2008-04-14	14.2	A			0.409	A	863	A	787	A	831	A														
USGS	05427948	2008-04-15	10.4	A			0.332	A	938	A	860	A	901	A														
USGS	05427948	2008-04-16	7.80	A			0.270	A	998	A	936	A	971	A														
USGS	05427948	2008-04-17	6.61	A			0.218	A	1060	A	994	A	1030	A														
USGS	05427948	2008-04-18	15.4	A			0.168	A	1050	A	951	A	1010	A														
USGS	05427948	2008-04-19	18.9	A			0.159	A	951	A	850	A	887	A														
USGS	05427948	2008-04-20	10.4	A			0.186	A	933	A	852	A	890	A														
USGS	05427948	2008-04-21	7.51	A			0.209	A	976	A	819	A	939	A														
USGS	05427948	2008-04-22	6.79	A			0.185	A	983	A	835	A	916	A														
USGS	05427948	2008-04-23	6.02	A			0.157	A	873	A	728	A	811	A														
USGS	05427948	2008-04-24	7.23	A			0.141	A	1050	A	751	A	886	A														
USGS	05427948	2008-04-25	196	A			0.710	A	955	A	260	A	365	A														
USGS	05427948	2008-04-26	32.6	A			0.919	A	610	A	327	A	468	A														
USGS	05427948	2008-04-27	15.7	A			0.616	A	746	A	610	A	674	A														
USGS	05427948	2008-04-28	11.7	A			0.424	A	874	A	746	A	819	A														
USGS	05427948	2008-04-29	8.75	A			0.294	A	967	A	871	A	923	A														
USGS	05427948	2008-04-30	7.02	A			0.224	A	1010	A	959	A	987	A														
USGS	05427948	2008-05-01	6.27	A			0.179	A	1030	A	975	A	1000	A														
USGS	05427948	2008-05-02	12.7	A			0.179	A	982	A	733	A	890	A														
USGS	05427948	2008-05-03	9.73	A			0.162	A	882	A	827	A	848	A														
USGS	05427948	2008-05-04	6.77	A			0.137	A	918	A	862	A	895	A														
USGS	05427948	2008-05-05	5.82	A			0.115	A																				
USGS	05427948	2008-05-06	5.42	A			0.0980	A																				
USGS	05427948	2008-05-07	8.56	A			0.0900	A																				
USGS	05427948	2008-05-08	5.68	A			0.0850	A																				
USGS	05427948	2008-05-09	5.11	A			0.0800	A																				
USGS	05427948	2008-05-10	4.73	A			0.0760	A																				
USGS	05427948	2008-05-11	6.35	A			0.0730	A																				
USGS	05427948	2008-05-12	5.18	A			0.0710	A																				
USGS	05427948	2008-05-13	4.71	A			0.0700	A																				
USGS	05427948	2008-05-14	4.72	A			0.0680	A																				
USGS	05427948	2008-05-15	4.30	A			0.0670	A																				
USGS	05427948	2008-05-16	4.14	A			0.0650	A																				
USGS	05427948	2008-05-17	4.18	A			0.0640	A																				
USGS	05427948	2008-05-18	3.54	A			0.0620	A																				
USGS	05427948	2008-05-19	4.38	A			0.0620	A																				
USGS	05427948	2008-05-20	4.29	A			0.0630	A																				
USGS	05427948	2008-05-21	3.99	A			0.0630	A																				
USGS	05427948	2008-05-22	4.28	A			0.0640	A																				
USGS	05427948	2008-05-23	6.86	A			0.0640	A																				
USGS	05427948	2008-05-24	5.66	A			0.0650	A																				
USGS	05427948	2008-05-25	5.42	A			0.0650	A																				
USGS	05427948	2008-05-26	8.26	A			0.0650	A																				
USGS	05427948	2008-05-27	4.88	A			0.0660	A																				
USGS	05427948	2008-05-28	4.05	A			0.0660	A																				
USGS	05427948	2008-05-29	4.13	A			0.0670	A																				
USGS	05427948	2008-05-30	26.4	A			0.134	A																				
USGS	05427948	2008-05-31	17.0	A			0.131	A																				
USGS	05427948	2008-06-01	11.6	A			0.0860	A																				
USGS	05427948	2008-06-02	9.10	A			0.0740	A																				
USGS	05427948	2008-06-03	7.85	A			0.0680	A																				
USGS	05427948	2008-06-04	5.40	A			0.0630	A																				
USGS	05427948	2008-06-05	39.7	A			0.184	A																				
USGS	05427948	2008-06-06	23.4	A			0.212	A																				
USGS	05427948	2008-06-07	16.8	A			0.207	A																				
USGS	05427948	2008-06-08	327	A			0.684	A																				
USGS	05427948	2008-06-09	307	A			1.22	A																				
USGS	05427948	2008-06-10	35.7	A			0.844	A																				
USGS	05427948	2008-06-11	22.6	A			0.618	A																				
USGS	05427948	2008-06-12	30.2	A			0.448	A																				
USGS	05427948	2008-06-13	164	A			0.907	A																				
USGS	05427948	2008-06-14	31.0	A			0.723	A																				
USGS	05427948	2008-06-15	24.8	A			0.434	A																				
USGS	05427948	2008-06-16	17.4	A			0.380	A																				
USGS	05427948	2008-06-17	13.5	A			0.305	A																				
USGS	05427948	2008-06-18	10.4	A			0.237	A																				
USGS	05427948	2008-06-19	7.53	A			0.175	A																				
USGS	05427948	2008-06-20	6.02	A			0.127	A																				
USGS	05427948	2008-06-21	5.35	A			0.0910	A																				
USGS	05427948	2008-06-22	5.05	A			0.0640	A																				
USGS	05427948	2008-06-23	5.42	A			0.0450	A																				
USGS	05427948	2008-06-24	4.97	A			0.0510	A																				
USGS	05427948	2008-06-25	4.82	A			0.0590	A																				
USGS	05427948	2008-06-26	4.81	A			0.0580	A																				
USGS	05427948	2008-06-27	5.03	A			0.0550	A																				
USGS	05427948	2008-06-28	4.79	A			0.0420	A																				
USGS	05427948	2008-06-29	4.72	A			0.0370	A																				
USGS	05427948	2008-06-30	4.45	A			0.0460	A																				
USGS	05427948	2008-07-01	4.28	A			0.0580	A																				
USGS	05427948	2008-07-02	4.34	A			0.0720	A																				
USGS	05427948	2008-07-03	4.26	A			0.0780	A																				
USGS	05427948	2008-07-04	3.96	A			0.0830	A																				
USGS	05427948	2008-07-05	3.89	A			0.0870	A																				
USGS	05427948	2008-07-06	4.02	A			0.0920	A																				
USGS	05427948	2008-07-07	13.2	A			0.118	A																				
USGS	05427948	2008-07-08	39.2	A			0.211	A																				
USGS	05427948	2008-07-09	17.1	A			0.160	A																				
USGS	05427948	2008-07-10	12.5	A			0.136	A																				
USGS	05427948	2008-07-11	283	A			0.503	A																				
USGS	05427948	2008-07-12	66.5	A			0.688	A																				
USGS	05427948	2008-07-13	26.1	A			0.554	A																				
USGS	05427948	2008-07-14	17.9	A			0.435	A																				
USGS	05427948	2008-07-15	12.7	A			0.339	A																				
USGS	05427948	2008-07-16	8.75	A			0.275	A																				
USGS	05427948	2008-07-17	6.65	A			0.208	A																				
USGS	05427948	2008-07-18	5.73	A			0.152	A																				
USGS	05427948	2008-07-19	5.39	A			0.112	A																				
USGS	05427948	2008-07-20	6.85	A			0.0890	A																				
USGS	05427948	2008-07-21	5.48	A			0.0800	A																				
USGS	05427948	2008-07-22	4.93	A			0.0680	A																				
USGS	05427948	2008-07-23	4.64	A			0.0370	A																				
USGS	05427948	2008-07-24	4.44	A			0.0260	A																				
USGS	05427948	2008-07-25	4.37	A			0.0230	A																				
USGS	05427948	2008-07-26	4.37	A			0.0200	A																				
USGS	05427948	2008-07-27	4.23	A			0.0170	A																				
USGS	05427948	2008-07-28	4.19	A			0.0220	A																				
USGS	05427948	2008-07-29	4.89	A			0.0330	A																				
USGS	05427948	2008-07-30	6.91	A			0.0360	A																				
USGS	05427948	2008-07-31	4.82	A			0.0370	A																				
USGS	05427948	2008-08-01	4.25	A			0.0380	A																				
USGS	05427948	2008-08-02	3.95	A			0.0390	A																				
USGS	05427948	2008-08-03	3.79	A			0.0400	A																				
USGS	05427948	2008-08-04	15.0	A			0.0430	A																				
USGS	05427948	2008-08-05	10.4	A			0.0620	A																				
USGS	05427948	2008-08-06	6.94	A			0.0950	A																				
USGS	05427948	2008-08-07	5.37	A			0.120	A																				
USGS	05427948	2008-08-08	4.66	A			0.0830	A																				
USGS	05427948	2008-08-09	4.48	A			0.0550	A																				
USGS	05427948	2008-08-10	4.28	A			0.0370	A																				
USGS	05427948	2008-08-11	4.22	A			0.0330	A																				
USGS	05427948	2008-08-12	4.27	A			0.0320	A																				
USGS	05427948	2008-08-13	5.30	A			0.0320	A																				
USGS	05427948	2008-08-14	5.80	A			0.0320	A																				
USGS	05427948	2008-08-15	4.84	A			0.0310	A																				
USGS	05427948	2008-08-16	4.25	A			0.0310	A																				
USGS	05427948	2008-08-17	4.04	A			0.0310	A																				
USGS	05427948	2008-08-18	4.07	A			0.0310	A																				
USGS	05427948	2008-08-19	4.25	A			0.0300	A																				
USGS	05427948	2008-08-20	4.11	A			0.0300	A																				
USGS	05427948	2008-08-21	3.97	A			0.0300	A																				
USGS	05427948	2008-08-22	4.07	A			0.0290	A																				
USGS	05427948	2008-08-23	3.99	A			0.0290	A																				
USGS	05427948	2008-08-24	3.77	A			0.0290	A																				
USGS	05427948	2008-08-25	3.72	A			0.0290	A																				
USGS	05427948	2008-08-26	3.71	A			0.0280	A																				
USGS	05427948	2008-08-27	3.65	A			0.0280	A																				
USGS	05427948	2008-08-28	4.10	A			0.0280	A																				
USGS	05427948	2008-08-29	4.23	A			0.0270	A																				
USGS	05427948	2008-08-30	3.79	A			0.0270	A																				
USGS	05427948	2008-08-31	3.64	A			0.0270	A																				
USGS	05427948	2008-09-01	3.52	A			0.0270	A																				
USGS	05427948	2008-09-02	3.50	A			0.0260	A																				
USGS	05427948	2008-09-03	4.22	A			0.0260	A																				
USGS	05427948	2008-09-04	10.8	A			0.0330	A																				
USGS	05427948	2008-09-05	12.9	A			0.0470	A																				
USGS	05427948	2008-09-06	8.62	A			0.0560	A																				
USGS	05427948	2008-09-07	6.43	A			0.0670	A																				
USGS	05427948	2008-09-08	6.13	A			0.0640	A																				
USGS	05427948	2008-09-09	5.28	A			0.0570	A																				
USGS	05427948	2008-09-10	4.54	A			0.0510	A																				
USGS	05427948	2008-09-11	4.55	A			0.0460	A																				
USGS	05427948	2008-09-12	4.56	A			0.0410	A																				
USGS	05427948	2008-09-13	16.9	A			0.150	A																				
USGS	05427948	2008-09-14	15.3	A			0.114	A																				
USGS	05427948	2008-09-15	11.7	A			0.0680	A																				
USGS	05427948	2008-09-16	8.55	A			0.0450	A																				
USGS	05427948	2008-09-17	6.32	A			0.0300	A																				
USGS	05427948	2008-09-18	5.07	A			0.0200	A																				
USGS	05427948	2008-09-19	4.45	A			0.0160	A																				
USGS	05427948	2008-09-20	4.28	A			0.0160	A																				
USGS	05427948	2008-09-21	4.17	A			0.0170	A																				
USGS	05427948	2008-09-22	4.20	A			0.0180	A																				
USGS	05427948	2008-09-23	4.19	A			0.0190	A																				
USGS	05427948	2008-09-24	4.88	A			0.0200	A																				
USGS	05427948	2008-09-25	4.52	A			0.0210	A																				
USGS	05427948	2008-09-26	4.21	A			0.0220	A																				
USGS	05427948	2008-09-27	4.12	A			0.0230	A																				
USGS	05427948	2008-09-28	4.16	A			0.0240	A																				
USGS	05427948	2008-09-29	4.32	A			0.0250	A																				
USGS	05427948	2008-09-30	4.26	A			0.0260	A																				
USGS	05427948	2008-10-01	4.23	A			0.0400	A																				
USGS	05427948	2008-10-02	4.24	A			0.0390	A																				
USGS	05427948	2008-10-03	4.13	A			0.0380	A																				
USGS	05427948	2008-10-04	4.07	A			0.0380	A																				
USGS	05427948	2008-10-05	4.30	A			0.0370	A																				
USGS	05427948	2008-10-06	4.47	A			0.0370	A																				
USGS	05427948	2008-10-07	9.26	A			0.0980	A																				
USGS	05427948	2008-10-08	19.1	A			0.263	A																				
USGS	05427948	2008-10-09	12.6	A			0.246	A																				
USGS	05427948	2008-10-10	8.35	A			0.162	A																				
USGS	05427948	2008-10-11	6.15	A			0.0980	A																				
USGS	05427948	2008-10-12	5.07	A			0.0570	A																				
USGS	05427948	2008-10-13	4.68	A			0.0390	A																				
USGS	05427948	2008-10-14	4.54	A			0.0380	A																				
USGS	05427948	2008-10-15	6.50	A			0.118	A																				
USGS	05427948	2008-10-16	6.01	A			0.113	A																				
USGS	05427948	2008-10-17	4.88	A			0.0960	A																				
USGS	05427948	2008-10-18	4.58	A			0.0840	A																				
USGS	05427948	2008-10-19	4.43	A			0.0750	A																				
USGS	05427948	2008-10-20	4.58	A			0.0640	A																				
USGS	05427948	2008-10-21	4.40	A			0.0470	A																				
USGS	05427948	2008-10-22	4.21	A			0.0390	A																				
USGS	05427948	2008-10-23	4.19	A			0.0400	A																				
USGS	05427948	2008-10-24	7.01	A			0.0480	A																				
USGS	05427948	2008-10-25	7.82	A			0.0580	A																				
USGS	05427948	2008-10-26	6.24	A			0.0590	A																				
USGS	05427948	2008-10-27	5.08	A			0.0600	A																				
USGS	05427948	2008-10-28	4.45	A			0.0600	A																				
USGS	05427948	2008-10-29	4.30	A			0.0580	A																				
USGS	05427948	2008-10-30	4.19	A			0.0550	A																				
USGS	05427948	2008-10-31	4.15	A			0.0530	A																				
USGS	05427948	2008-11-01	4.03	A			0.0510	A																				
