# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-10-04 01:16:26 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05427718 YAHARA RIVER AT WINDSOR, WI
# -----------------------------------------------------------------------------------
#
# Data provided for site 05427718
#            TS   parameter     statistic     Description
#        154887       00060     00003     Discharge, cubic feet per second (Mean)
#        154888       00665     00003     Phosphorus, water, unfiltered, milligrams per liter as phosphorus (Mean)
#        154892       00671     00003     Orthophosphate, water, filtered, milligrams per liter as phosphorus (Mean)
#        154894       00625     00003     Ammonia plus organic nitrogen, water, unfiltered, milligrams per liter as nitrogen (Mean)
#        154896       00608     00003     Ammonia (NH3 + NH4+), water, filtered, milligrams per liter as nitrogen (Mean)
#        154898       00631     00003     Nitrate plus nitrite, water, filtered, milligrams per liter as nitrogen (Mean)
#        154900       00010     00001     Temperature, water, degrees Celsius (Maximum)
#        154901       00010     00002     Temperature, water, degrees Celsius (Minimum)
#        154902       00010     00003     Temperature, water, degrees Celsius (Mean)
#        154903       00045     00006     Precipitation, total, inches (Sum)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	154887_00060_00003	154887_00060_00003_cd	154888_00665_00003	154888_00665_00003_cd	154892_00671_00003	154892_00671_00003_cd	154894_00625_00003	154894_00625_00003_cd	154896_00608_00003	154896_00608_00003_cd	154898_00631_00003	154898_00631_00003_cd	154900_00010_00001	154900_00010_00001_cd	154901_00010_00002	154901_00010_00002_cd	154902_00010_00003	154902_00010_00003_cd	154903_00045_00006	154903_00045_00006_cd
USGS	05427718	2007-08-30	29.1	A	0.233	A																
USGS	05427718	2007-08-31	25.9	A	0.197	A																
USGS	05427718	2007-09-01	23.6	A	0.167	A																
USGS	05427718	2007-09-02	22.1	A	0.153	A																
USGS	05427718	2007-09-03	21.1	A	0.142	A																
USGS	05427718	2007-09-04	20.7	A	0.133	A																
USGS	05427718	2007-09-05	20.7	A	0.127	A																
USGS	05427718	2007-09-06	20.6	A	0.125	A																
USGS	05427718	2007-09-07	22.0	A	0.123	A																
USGS	05427718	2007-09-08	20.8	A	0.121	A																
USGS	05427718	2007-09-09	20.3	A	0.119	A																
USGS	05427718	2007-09-10	30.8	A	0.150	A																
USGS	05427718	2007-09-11	36.7	A	0.182	A																
USGS	05427718	2007-09-12	26.7	A	0.136	A																
USGS	05427718	2007-09-13	23.4	A	0.102	A																
USGS	05427718	2007-09-14	21.9	A	0.0910	A																
USGS	05427718	2007-09-15	21.0	A	0.0830	A																
USGS	05427718	2007-09-16	20.7	A	0.0760	A																
USGS	05427718	2007-09-17	20.8	A	0.0720	A																
USGS	05427718	2007-09-18	20.4	A	0.0710	A																
USGS	05427718	2007-09-19	20.1	A	0.0730	A																
USGS	05427718	2007-09-20	20.1	A	0.0740	A																
USGS	05427718	2007-09-21	20.0	A	0.130	A																
USGS	05427718	2007-09-22	21.5	A	0.133	A																
USGS	05427718	2007-09-23	20.4	A	0.114	A																
USGS	05427718	2007-09-24	19.9	A	0.104	A																
USGS	05427718	2007-09-25	20.4	A	0.0950	A																
USGS	05427718	2007-09-26	22.0	A	0.0860	A																
USGS	05427718	2007-09-27	21.5	A	0.0780	A																
USGS	05427718	2007-09-28	20.8	A	0.0700	A																
USGS	05427718	2007-09-29	20.3	A	0.0650	A																
USGS	05427718	2007-09-30	19.7	A	0.0650	A																
USGS	05427718	2007-10-01	57.1	A	0.211	A																
USGS	05427718	2007-10-02	47.8	A	0.219	A																
USGS	05427718	2007-10-03	59.2	A	0.273	A																
USGS	05427718	2007-10-04	36.2	A	0.224	A																
USGS	05427718	2007-10-05	26.9	A	0.159	A																
USGS	05427718	2007-10-06	24.1	A	0.133	A																
USGS	05427718	2007-10-07	22.7	A	0.123	A																
USGS	05427718	2007-10-08	21.7	A	0.114	A																
USGS	05427718	2007-10-09	22.0	A	0.106	A																
USGS	05427718	2007-10-10	20.9	A	0.101	A																
USGS	05427718	2007-10-11	20.5	A	0.0970	A																
USGS	05427718	2007-10-12	20.6	A	0.0920	A																
USGS	05427718	2007-10-13	20.5	A	0.0870	A																
USGS	05427718	2007-10-14	20.8	A	0.0830	A																
USGS	05427718	2007-10-15	21.5	A	0.0800	A																
USGS	05427718	2007-10-16	39.2	A	0.120	A																
USGS	05427718	2007-10-17	31.6	A	0.178	A																
USGS	05427718	2007-10-18	57.5	A	0.178	A																
USGS	05427718	2007-10-19	43.3	A	0.134	A																
USGS	05427718	2007-10-20	31.2	A	0.160	A																
USGS	05427718	2007-10-21	26.9	A	0.185	A																
USGS	05427718	2007-10-22	25.3	A	0.209	A																
USGS	05427718	2007-10-23	24.7	A	0.196	A																
USGS	05427718	2007-10-24	23.9	A	0.168	A																
USGS	05427718	2007-10-25	23.3	A	0.140	A																
USGS	05427718	2007-10-26	23.5	A	0.112	A																
USGS	05427718	2007-10-27	23.5	A	0.0930	A																
USGS	05427718	2007-10-28	23.3	A	0.0830	A																
USGS	05427718	2007-10-29	23.2	A	0.0740	A																
USGS	05427718	2007-10-30	23.3	A	0.0670	A																
USGS	05427718	2007-10-31	23.6	A	0.0660	A																
USGS	05427718	2007-11-01	23.3	A	0.0650	A																
USGS	05427718	2007-11-02	23.0	A	0.0640	A																
USGS	05427718	2007-11-03	22.9	A	0.0630	A																
USGS	05427718	2007-11-04	23.2	A	0.0610	A																
USGS	05427718	2007-11-05	23.0	A	0.0600	A																
USGS	05427718	2007-11-06	22.7	A	0.0590	A																
USGS	05427718	2007-11-07	22.4	A	0.0580	A																
USGS	05427718	2007-11-08	22.5	A	0.0570	A																
USGS	05427718	2007-11-09	22.5	A	0.0560	A																
USGS	05427718	2007-11-10	22.4	A	0.0550	A																
USGS	05427718	2007-11-11	22.7	A	0.0530	A																
USGS	05427718	2007-11-12	22.8	A	0.0520	A																
USGS	05427718	2007-11-13	22.5	A	0.0510	A																
USGS	05427718	2007-11-14	22.4	A	0.0500	A																
USGS	05427718	2007-11-15	22.0	A	0.0500	A																
USGS	05427718	2007-11-16	22.2	A	0.0500	A																
USGS	05427718	2007-11-17	22.6	A	0.0490	A																
USGS	05427718	2007-11-18	22.6	A	0.0490	A																
USGS	05427718	2007-11-19	23.3	A	0.0490	A																
USGS	05427718	2007-11-20	23.6	A	0.0490	A																
USGS	05427718	2007-11-21	25.4	A	0.0490	A																
USGS	05427718	2007-11-22	24.5	A	0.0490	A																
USGS	05427718	2007-11-23	23.9	A	0.0480	A																
USGS	05427718	2007-11-24	23.8	A	0.0480	A																
USGS	05427718	2007-11-25	24.2	A	0.0480	A																
USGS	05427718	2007-11-26	24.5	A	0.0480	A																
USGS	05427718	2007-11-27	24.1	A	0.0480	A																
USGS	05427718	2007-11-28	24.1	A	0.0480	A																
USGS	05427718	2007-11-29	23.9	A	0.0470	A																
USGS	05427718	2007-11-30	24.0	A	0.0470	A																
USGS	05427718	2007-12-01	26.8	A	0.0470	A																
USGS	05427718	2007-12-02	26.6	A	0.0470	A																
USGS	05427718	2007-12-03	23.0	A	0.0470	A																
USGS	05427718	2007-12-04	22.0	A	0.0460	A																
USGS	05427718	2007-12-05	20.8	A	0.0460	A																
USGS	05427718	2007-12-06	25.5	A	0.0460	A																
USGS	05427718	2007-12-07	23.2	A	0.0460	A																
USGS	05427718	2007-12-08	23.9	A	0.0460	A																
USGS	05427718	2007-12-09	21.9	A	0.0460	A																
USGS	05427718	2007-12-10	22.0	A	0.0450	A																
USGS	05427718	2007-12-11	22.8	A	0.0450	A																
USGS	05427718	2007-12-12	22.8	A	0.0450	A																
USGS	05427718	2007-12-13	22.8	A	0.0450	A																
USGS	05427718	2007-12-14	21.7	A	0.0450	A																
USGS	05427718	2007-12-15	24.1	A	0.0450	A																
USGS	05427718	2007-12-16	24.0	A	0.0460	A																
USGS	05427718	2007-12-17	21.5	A	0.0460	A																
USGS	05427718	2007-12-18	21.3	A	0.0460	A																
USGS	05427718	2007-12-19	21.3	A	0.0460	A																
USGS	05427718	2007-12-20	21.0	A	0.0460	A																
USGS	05427718	2007-12-21	21.5	A	0.0460	A																
USGS	05427718	2007-12-22	24.5	A	0.0470	A																
USGS	05427718	2007-12-23	48.2	A	0.0470	A																
USGS	05427718	2007-12-24	36.8	A	0.0470	A																
USGS	05427718	2007-12-25	29.4	A	0.0470	A																
USGS	05427718	2007-12-26	26.3	A	0.0470	A																
USGS	05427718	2007-12-27	24.5	A	0.0470	A																
USGS	05427718	2007-12-28	23.7	A	0.0480	A																
USGS	05427718	2007-12-29	23.1	A	0.0480	A																
USGS	05427718	2007-12-30	21.9	A	0.0480	A																
USGS	05427718	2007-12-31	21.6	A	0.0480	A																
USGS	05427718	2008-01-01	20.4	A	0.0480	A																
USGS	05427718	2008-01-02	25.4	A	0.0480	A																
USGS	05427718	2008-01-03	22.9	A	0.0490	A																
USGS	05427718	2008-01-04	22.1	A	0.0490	A																
USGS	05427718	2008-01-05	20.7	A	0.0490	A																
USGS	05427718	2008-01-06	28.5	A	0.0490	A																
USGS	05427718	2008-01-07	82.3	A	0.0490	A																
USGS	05427718	2008-01-08	118	A	0.0490	A																
USGS	05427718	2008-01-09	90.5	A	0.0500	A																
USGS	05427718	2008-01-10	55.9	A	0.0500	A																
USGS	05427718	2008-01-11	45.8	A	0.0500	A																
USGS	05427718	2008-01-12	38.5	A	0.0500	A																
USGS	05427718	2008-01-13	34.0	A	0.0500	A																
USGS	05427718	2008-01-14	30.3	A	0.0500	A																
USGS	05427718	2008-01-15	27.4	A	0.0510	A																
USGS	05427718	2008-01-16	25.8	A	0.0510	A																
USGS	05427718	2008-01-17	25.3	A	0.0510	A																
USGS	05427718	2008-01-18	25.0	A	0.0510	A																
USGS	05427718	2008-01-19	24.5	A	0.0510	A																
USGS	05427718	2008-01-20	23.4	A	0.0510	A																
USGS	05427718	2008-01-21	24.0	A	0.0520	A																
USGS	05427718	2008-01-22	27.0	A	0.0520	A																
USGS	05427718	2008-01-23	25.3	A	0.0520	A																
USGS	05427718	2008-01-24	24.9	A	0.0520	A																
USGS	05427718	2008-01-25	25.1	A	0.0520	A																
USGS	05427718	2008-01-26	28.2	A	0.0530	A																
USGS	05427718	2008-01-27	23.5	A	0.0530	A																
USGS	05427718	2008-01-28	18.5	A	0.0530	A																
USGS	05427718	2008-01-29	20.8	A:e	0.0530	A																
USGS	05427718	2008-01-30	9.93	A:e	0.0540	A																
USGS	05427718	2008-01-31	13.8	A:e	0.0540	A																
USGS	05427718	2008-02-01	18.5	A:e	0.0540	A																
USGS	05427718	2008-02-02	14.3	A	0.0540	A																
USGS	05427718	2008-02-03	16.0	A:e	0.0550	A																
USGS	05427718	2008-02-04	18.2	A	0.0550	A																
USGS	05427718	2008-02-05	21.5	A	0.0550	A																
USGS	05427718	2008-02-06	21.9	A	0.0550	A																
USGS	05427718	2008-02-07	23.7	A	0.0560	A																
USGS	05427718	2008-02-08	19.7	A	0.0560	A																
USGS	05427718	2008-02-09	19.1	A	0.0560	A																
USGS	05427718	2008-02-10	16.8	A:e	0.0570	A																
USGS	05427718	2008-02-11	15.3	A:e	0.0570	A																
USGS	05427718	2008-02-12	13.7	A:e	0.0570	A																
USGS	05427718	2008-02-13	13.7	A:e	0.0570	A																
USGS	05427718	2008-02-14	14.5	A:e	0.0580	A																
USGS	05427718	2008-02-15	11.4	A:e	0.0580	A																
USGS	05427718	2008-02-16	13.7	A:e	0.0580	A																
USGS	05427718	2008-02-17	23.1	A:e	0.0580	A																
USGS	05427718	2008-02-18	24.6	A:e	0.0590	A																
USGS	05427718	2008-02-19	16.8	A:e	0.0590	A																
USGS	05427718	2008-02-20	16.1	A:e	0.0590	A																
USGS	05427718	2008-02-21	16.1	A:e	0.0600	A																
USGS	05427718	2008-02-22	17.6	A:e	0.0600	A																
USGS	05427718	2008-02-23	16.1	A:e	0.0600	A																
USGS	05427718	2008-02-24	17.6	A:e	0.0620	A																
USGS	05427718	2008-02-25	18.4	A	0.0670	A																
USGS	05427718	2008-02-26	21.3	A	0.0720	A																
USGS	05427718	2008-02-27	17.1	A	0.0770	A																
USGS	05427718	2008-02-28	16.8	A	0.0820	A																
USGS	05427718	2008-02-29	16.1	A:e	0.0870	A																
USGS	05427718	2008-03-01	17.5	A:e	0.0910	A																
USGS	05427718	2008-03-02	19.3	A	0.0960	A																
USGS	05427718	2008-03-03	76.3	A	0.218	A																
USGS	05427718	2008-03-04	58.2	A	0.196	A																
USGS	05427718	2008-03-05	43.7	A	0.136	A																
USGS	05427718	2008-03-06	36.8	A	0.0960	A																
USGS	05427718	2008-03-07	33.4	A	0.0830	A																
USGS	05427718	2008-03-08	34.1	A	0.0810	A																
USGS	05427718	2008-03-09	29.2	A	0.0790	A																
USGS	05427718	2008-03-10	28.5	A	0.0780	A																
USGS	05427718	2008-03-11	28.7	A	0.0760	A																
USGS	05427718	2008-03-12	31.0	A	0.0750	A																
USGS	05427718	2008-03-13	53.4	A	0.289	A																
USGS	05427718	2008-03-14	104	A	0.623	A																
USGS	05427718	2008-03-15	109	A	0.596	A																
USGS	05427718	2008-03-16	78.2	A	0.432	A																
USGS	05427718	2008-03-17	63.5	A	0.298	A																
USGS	05427718	2008-03-18	69.1	A	0.260	A																
USGS	05427718	2008-03-19	97.8	A	0.320	A																
USGS	05427718	2008-03-20	93.8	A	0.278	A																
USGS	05427718	2008-03-21	70.0	A	0.206	A																
USGS	05427718	2008-03-22	53.6	A	0.146	A																
USGS	05427718	2008-03-23	50.1	A	0.126	A																
USGS	05427718	2008-03-24	48.9	A	0.116	A																
USGS	05427718	2008-03-25	64.8	A	0.193	A																
USGS	05427718	2008-03-26	87.4	A	0.271	A																
USGS	05427718	2008-03-27	76.4	A	0.193	A																
USGS	05427718	2008-03-28	54.4	A	0.149	A																
USGS	05427718	2008-03-29	49.6	A	0.123	A																
USGS	05427718	2008-03-30	48.7	A	0.114	A																
USGS	05427718	2008-03-31	70.4	A	0.182	A																
USGS	05427718	2008-04-01	93.0	A	0.287	A																
USGS	05427718	2008-04-02	56.2	A	0.200	A																
USGS	05427718	2008-04-03	48.4	A	0.127	A																
USGS	05427718	2008-04-04	49.2	A	0.108	A																
USGS	05427718	2008-04-05	44.6	A	0.101	A																
USGS	05427718	2008-04-06	40.6	A	0.0940	A																
USGS	05427718	2008-04-07	40.6	A	0.0880	A																
USGS	05427718	2008-04-08	48.7	A	0.136	A																
USGS	05427718	2008-04-09	109	A	0.290	A																
USGS	05427718	2008-04-10	112	A	0.294	A																
USGS	05427718	2008-04-11	336	A	0.497	A																
USGS	05427718	2008-04-12	138	A	0.469	A																
USGS	05427718	2008-04-13	78.3	A	0.299	A																
USGS	05427718	2008-04-14	58.0	A	0.186	A																
USGS	05427718	2008-04-15	50.2	A	0.143	A																
USGS	05427718	2008-04-16	46.2	A	0.130	A																
USGS	05427718	2008-04-17	42.9	A	0.125	A																
USGS	05427718	2008-04-18	61.1	A	0.157	A																
USGS	05427718	2008-04-19	69.6	A	0.170	A																
USGS	05427718	2008-04-20	51.7	A	0.131	A																
USGS	05427718	2008-04-21	45.2	A	0.109	A																
USGS	05427718	2008-04-22	42.5	A	0.102	A																
USGS	05427718	2008-04-23	40.3	A	0.0920	A																
USGS	05427718	2008-04-24	39.9	A	0.0990	A																
USGS	05427718	2008-04-25	217	A	0.203	A																
USGS	05427718	2008-04-26	120	A	0.113	A																
USGS	05427718	2008-04-27	62.2	A	0.0870	A																
USGS	05427718	2008-04-28	53.2	A	0.0780	A																
USGS	05427718	2008-04-29	50.4	A	0.0740	A																
USGS	05427718	2008-04-30	46.1	A	0.0730	A																
USGS	05427718	2008-05-01	43.1	A	0.0720	A																
USGS	05427718	2008-05-02	48.6	A	0.0710	A																
USGS	05427718	2008-05-03	50.3	A	0.0700	A																
USGS	05427718	2008-05-04	42.3	A	0.0690	A																
USGS	05427718	2008-05-05	38.9	A	0.0680	A																
USGS	05427718	2008-05-06	37.4	A	0.0690	A																
USGS	05427718	2008-05-07	44.0	A	0.0700	A																
USGS	05427718	2008-05-08	39.3	A	0.0720	A																
USGS	05427718	2008-05-09	37.1	A	0.0730	A																
USGS	05427718	2008-05-10	36.3	A	0.0740	A																
USGS	05427718	2008-05-11	37.9	A	0.0750	A																
USGS	05427718	2008-05-12	36.7	A	0.0760	A																
USGS	05427718	2008-05-13	35.3	A	0.0770	A																
USGS	05427718	2008-05-14	34.6	A	0.0860	A																
USGS	05427718	2008-05-15	33.3	A	0.0880	A																
USGS	05427718	2008-05-16	33.1	A	0.0860	A																
USGS	05427718	2008-05-17	32.6	A	0.0840	A																
USGS	05427718	2008-05-18	32.4	A	0.0820	A																
USGS	05427718	2008-05-19	32.1	A	0.0800	A																
USGS	05427718	2008-05-20	32.1	A	0.0790	A																
USGS	05427718	2008-05-21	31.3	A	0.0890	A																
USGS	05427718	2008-05-22	30.5	A	0.100	A																
USGS	05427718	2008-05-23	30.1	A	0.111	A																
USGS	05427718	2008-05-24	29.7	A	0.122	A																
USGS	05427718	2008-05-25	30.5	A	0.134	A																
USGS	05427718	2008-05-26	34.4	A	0.141	A																
USGS	05427718	2008-05-27	31.1	A	0.144	A																
USGS	05427718	2008-05-28	30.0	A	0.147	A																
USGS	05427718	2008-05-29	30.5	A	0.150	A																
USGS	05427718	2008-05-30	53.0	A	0.153	A																
USGS	05427718	2008-05-31	41.2	A	0.156	A																
USGS	05427718	2008-06-01	34.0	A	0.159	A																
USGS	05427718	2008-06-02	32.1	A	0.162	A																
USGS	05427718	2008-06-03	34.7	A	0.165	A																
USGS	05427718	2008-06-04	34.9	A	0.168	A																
USGS	05427718	2008-06-05	109	A	0.171	A																
USGS	05427718	2008-06-06	78.5	A	0.174	A																
USGS	05427718	2008-06-07	155	A	0.429	A																
USGS	05427718	2008-06-08	884	A	1.14	A																
USGS	05427718	2008-06-09	1280	A	0.876	A																
USGS	05427718	2008-06-10	649	A	0.634	A																
USGS	05427718	2008-06-11	370	A	0.549	A																
USGS	05427718	2008-06-12	161	A	0.594	A																
USGS	05427718	2008-06-13	507	A	0.911	A																
USGS	05427718	2008-06-14	325	A	0.550	A																
USGS	05427718	2008-06-15	118	A	0.315	A																
USGS	05427718	2008-06-16	77.3	A	0.331	A																
USGS	05427718	2008-06-17	64.1	A	0.393	A																
USGS	05427718	2008-06-18	56.5	A	0.324	A																
USGS	05427718	2008-06-19	51.7	A	0.237	A																
USGS	05427718	2008-06-20	48.2	A	0.199	A																
USGS	05427718	2008-06-21	44.9	A	0.172	A																
USGS	05427718	2008-06-22	43.9	A	0.156	A																
USGS	05427718	2008-06-23	45.8	A	0.148	A																
USGS	05427718	2008-06-24	43.4	A	0.141	A																
USGS	05427718	2008-06-25	42.7	A	0.143	A																
USGS	05427718	2008-06-26	42.9	A	0.166	A																
USGS	05427718	2008-06-27	50.4	A	0.282	A																
USGS	05427718	2008-06-28	142	A	0.666	A																
USGS	05427718	2008-06-29	74.4	A	0.341	A																
USGS	05427718	2008-06-30	57.5	A	0.243	A																
USGS	05427718	2008-07-01	49.3	A	0.193	A																
USGS	05427718	2008-07-02	47.0	A	0.181	A																
USGS	05427718	2008-07-03	46.9	A	0.169	A																
USGS	05427718	2008-07-04	45.0	A	0.158	A																
USGS	05427718	2008-07-05	44.6	A	0.156	A																
USGS	05427718	2008-07-06	44.5	A	0.156	A																
USGS	05427718	2008-07-07	62.1	A	0.247	A																
USGS	05427718	2008-07-08	155	A	0.434	A																
USGS	05427718	2008-07-09	75.0	A	0.347	A																
USGS	05427718	2008-07-10	62.9	A	0.263	A																
USGS	05427718	2008-07-11	491	A:e	0.787	A																
USGS	05427718	2008-07-12	266	A:e	0.714	A																
USGS	05427718	2008-07-13	103	A:e	0.497	A																
USGS	05427718	2008-07-14	71.0	A:e	0.323	A																
USGS	05427718	2008-07-15	51.3	A	0.271	A																
USGS	05427718	2008-07-16	42.1	A	0.227	A																
USGS	05427718	2008-07-17	39.3	A	0.192	A																
USGS	05427718	2008-07-18	38.3	A	0.187	A																
USGS	05427718	2008-07-19	36.9	A	0.184	A																
USGS	05427718	2008-07-20	39.7	A	0.177	A																
USGS	05427718	2008-07-21	36.9	A	0.160	A																
USGS	05427718	2008-07-22	35.4	A	0.151	A																
USGS	05427718	2008-07-23	34.0	A	0.145	A																
USGS	05427718	2008-07-24	33.0	A	0.140	A																
USGS	05427718	2008-07-25	33.3	A	0.135	A																
USGS	05427718	2008-07-26	34.3	A	0.130	A																
USGS	05427718	2008-07-27	33.9	A	0.125	A																
USGS	05427718	2008-07-28	33.3	A	0.120	A																
USGS	05427718	2008-07-29	32.2	A	0.123	A																
USGS	05427718	2008-07-30	32.7	A	0.131	A																
USGS	05427718	2008-07-31	31.9	A	0.142	A																
USGS	05427718	2008-08-01	32.0	A	0.162	A																
USGS	05427718	2008-08-02	31.0	A	0.182	A																
USGS	05427718	2008-08-03	30.3	A	0.202	A																
USGS	05427718	2008-08-04	52.2	A	0.242	A																
USGS	05427718	2008-08-05	57.0	A	0.286	A																
USGS	05427718	2008-08-06	39.8	A	0.202	A																
USGS	05427718	2008-08-07	35.7	A	0.178	A																
USGS	05427718	2008-08-08	34.4	A	0.160	A																
USGS	05427718	2008-08-09	33.1	A	0.142	A																
USGS	05427718	2008-08-10	32.1	A	0.124	A																
USGS	05427718	2008-08-11	31.0	A	0.107	A																
USGS	05427718	2008-08-12	30.6	A	0.102	A																
USGS	05427718	2008-08-13	31.9	A	0.101	A																
USGS	05427718	2008-08-14	32.5	A	0.101	A																
USGS	05427718	2008-08-15	30.4	A	0.101	A																
USGS	05427718	2008-08-16	28.8	A	0.101	A																
USGS	05427718	2008-08-17	28.3	A	0.100	A																
USGS	05427718	2008-08-18	27.6	A	0.100	A																
USGS	05427718	2008-08-19	26.9	A	0.100	A																
USGS	05427718	2008-08-20	26.9	A	0.0990	A																
USGS	05427718	2008-08-21	27.0	A	0.0990	A																
USGS	05427718	2008-08-22	27.1	A	0.0990	A																
USGS	05427718	2008-08-23	27.1	A	0.0980	A																
USGS	05427718	2008-08-24	25.8	A	0.0980	A																
USGS	05427718	2008-08-25	25.2	A	0.0980	A																
USGS	05427718	2008-08-26	25.1	A	0.0970	A																
USGS	05427718	2008-08-27	24.8	A	0.0970	A																
USGS	05427718	2008-08-28	25.5	A	0.0970	A																
USGS	05427718	2008-08-29	28.5	A	0.0960	A																
USGS	05427718	2008-08-30	27.7	A	0.0960	A																
USGS	05427718	2008-08-31	27.5	A	0.0960	A																
USGS	05427718	2008-09-01	24.7	A	0.0960	A																
USGS	05427718	2008-09-02	24.3	A	0.0950	A																
USGS	05427718	2008-09-03	24.6	A	0.0950	A																
USGS	05427718	2008-09-04	30.7	A	0.0950	A																
USGS	05427718	2008-09-05	39.4	A	0.0940	A																
USGS	05427718	2008-09-06	30.4	A	0.0940	A																
USGS	05427718	2008-09-07	27.4	A	0.0940	A																
USGS	05427718	2008-09-08	27.8	A	0.0930	A																
USGS	05427718	2008-09-09	28.5	A	0.0930	A																
USGS	05427718	2008-09-10	27.0	A	0.0930	A																
USGS	05427718	2008-09-11	26.5	A	0.0920	A																
USGS	05427718	2008-09-12	27.6	A	0.0920	A																
USGS	05427718	2008-09-13	39.7	A	0.125	A																
USGS	05427718	2008-09-14	40.1	A	0.131	A																
USGS	05427718	2008-09-15	32.3	A	0.119	A																
USGS	05427718	2008-09-16	28.7	A	0.110	A																
USGS	05427718	2008-09-17	27.9	A	0.105	A																
USGS	05427718	2008-09-18	26.6	A	0.101	A																
USGS	05427718	2008-09-19	26.0	A	0.100	A																
USGS	05427718	2008-09-20	25.6	A	0.100	A																
USGS	05427718	2008-09-21	25.3	A	0.0990	A																
USGS	05427718	2008-09-22	25.2	A	0.0990	A																
USGS	05427718	2008-09-23	25.0	A	0.0980	A																
USGS	05427718	2008-09-24	26.7	A	0.0980	A																
USGS	05427718	2008-09-25	26.1	A	0.0970	A																
USGS	05427718	2008-09-26	25.2	A	0.0970	A																
USGS	05427718	2008-09-27	25.3	A	0.0960	A																
USGS	05427718	2008-09-28	24.9	A	0.0960	A																
USGS	05427718	2008-09-29	25.1	A	0.0950	A																
USGS	05427718	2008-09-30	25.4	A	0.0910	A																
USGS	05427718	2008-10-01	25.3	A	0.0720	A																
USGS	05427718	2008-10-02	25.1	A	0.0710	A																
USGS	05427718	2008-10-03	25.3	A	0.0710	A																
USGS	05427718	2008-10-04	24.5	A	0.0710	A																
USGS	05427718	2008-10-05	25.7	A	0.0820	A																
USGS	05427718	2008-10-06	29.0	A	0.100	A																
USGS	05427718	2008-10-07	33.6	A	0.121	A																
USGS	05427718	2008-10-08	69.6	A	0.164	A																
USGS	05427718	2008-10-09	41.4	A	0.0880	A																
USGS	05427718	2008-10-10	32.1	A	0.0730	A																
USGS	05427718	2008-10-11	30.2	A	0.0700	A																
USGS	05427718	2008-10-12	29.4	A	0.0700	A																
USGS	05427718	2008-10-13	29.1	A	0.0700	A																
USGS	05427718	2008-10-14	29.1	A	0.0710	A																
USGS	05427718	2008-10-15	31.7	A	0.0720	A																
USGS	05427718	2008-10-16	34.1	A	0.0770	A																
USGS	05427718	2008-10-17	32.1	A	0.0780	A																
USGS	05427718	2008-10-18	31.9	A	0.0710	A																
USGS	05427718	2008-10-19	31.8	A	0.0690	A																
USGS	05427718	2008-10-20	32.3	A	0.0660	A																
USGS	05427718	2008-10-21	32.1	A	0.0630	A																
USGS	05427718	2008-10-22	31.8	A	0.0660	A																
USGS	05427718	2008-10-23	31.7	A	0.0900	A																
USGS	05427718	2008-10-24	38.0	A	0.118	A																
USGS	05427718	2008-10-25	40.8	A	0.100	A																
USGS	05427718	2008-10-26	35.8	A	0.0820	A																
USGS	05427718	2008-10-27	33.1	A	0.0670	A																
USGS	05427718	2008-10-28	32.0	A	0.0590	A																
USGS	05427718	2008-10-29	32.0	A	0.0560	A																
USGS	05427718	2008-10-30	31.7	A	0.0530	A																
USGS	05427718	2008-10-31	31.9	A	0.0530	A																
USGS	05427718	2008-11-01	31.6	A	0.0520	A																
USGS	05427718	2008-11-02	31.9	A	0.0520	A																
USGS	05427718	2008-11-03	32.3	A	0.0520	A																
USGS	05427718	2008-11-04	32.1	A	0.0510	A																
USGS	05427718	2008-11-05	31.7	A	0.0510	A																
USGS	05427718	2008-11-06	33.8	A	0.0500	A																
USGS	05427718	2008-11-07	37.0	A	0.0500	A																
USGS	05427718	2008-11-08	35.5	A	0.0500	A																
USGS	05427718	2008-11-09	33.6	A	0.0490	A																
USGS	05427718	2008-11-10	31.6	A	0.0490	A																
USGS	05427718	2008-11-11	30.9	A	0.0490	A																
USGS	05427718	2008-11-12	35.5	A	0.0530	A																
USGS	05427718	2008-11-13	37.6	A	0.0770	A																
USGS	05427718	2008-11-14	50.9	A	0.0940	A																
USGS	05427718	2008-11-15	38.4	A	0.0690	A																
USGS	05427718	2008-11-16	33.9	A	0.0530	A																
USGS	05427718	2008-11-17	31.8	A	0.0460	A																
USGS	05427718	2008-11-18	30.4	A	0.0460	A																
USGS	05427718	2008-11-19	30.5	A	0.0450	A																
USGS	05427718	2008-11-20	30.2	A	0.0440	A																
USGS	05427718	2008-11-21	28.8	A	0.0440	A																
USGS	05427718	2008-11-22	27.9	A	0.0430	A																
